,rmat_tag,pdt_smiles,frag_in_large,pdt_cleaned,pmi_x,pmi_y
44280,1366882,[15C][17C]1([18O][15N]2[13C][14C]2)[16C][17O]1,[15C][17C]1([18O][15N]2[13C][14C]2)[16C][17O]1,CC1(ON2CC2)CO1,0.2683937557047787,0.9112168031158772
44300,1367086,[16C][18O][15C][17C]([17O])[15N]1[13C][14C]1,[16C][18O][15C][17C]([17O])[15N]1[13C][14C]1,COCC(O)N1CC1,0.24800890300970177,0.9120417449536597
44320,1367218,[16C]=[17C]([15C][18O][17O])[15N]1[13C][14C]1,[16C]=[17C]([15C][18O][17O])[15N]1[13C][14C]1,C=C(COO)N1CC1,0.3323838454316567,0.7873974157354269
44340,1367381,[13C]1[14C][15N]1[17C]1[15C][17O][16C][18O]1,[13C]1[14C][15N]1[17C]1[15C][17O][16C][18O]1,C1CN1C1COCO1,0.21747126446966358,0.8749854892243704
44360,1367449,[18O][17C]1([15N]2[13C][14C]2)[15C][17O][16C]1,[18O][17C]1([15N]2[13C][14C]2)[15C][17O][16C]1,OC1(N2CC2)COC1,0.463745640499854,0.785239985642881
44380,1367568,[13C]1[14C][15N]1[16C][18O][15C]1[17C][17O]1,[13C]1[14C][15N]1[16C][18O][15C]1[17C][17O]1,C1CN1COC1CO1,0.09839996875905657,0.9643175256067941
44400,1367702,[16C][17C]([15C]=[17O])[18O][15N]1[13C][14C]1,[16C][17C]([15C]=[17O])[18O][15N]1[13C][14C]1,CC(C=O)ON1CC1,0.2901404203417851,0.7765997486444322
44420,1367808,[13C]1[14C][15N]1[15C][17C]1[17O][16C][18O]1,[13C]1[14C][15N]1[15C][17C]1[17O][16C][18O]1,C1CN1CC1OCO1,0.22608460334611225,0.9777605638016206
44440,1367893,[13C]1[14C][15N]1[15C]1[17C][17O][18O]1.[16C],[13C]1[14C][15N]1[15C]1[17C][17O][18O]1,C1CN1C1COO1,0.20969448074243807,0.8783924598025783
44460,1367919,[17O]=[17C]1[16C][18O][15C]1[15N]1[13C][14C]1,[17O]=[17C]1[16C][18O][15C]1[15N]1[13C][14C]1,O=C1COC1N1CC1,0.36493544791498633,0.7951569248857843
44480,1368112,[15C]=[17C]([17O])[15N]1[13C][14C]1.[16C].[18O],[15C]=[17C]([17O])[15N]1[13C][14C]1,C=C(O)N1CC1,0.29751947421965025,0.8543423749767457
44500,1368282,[15C]=[17C]([16C][17O])[15N]1[13C][14C]1.[18O],[15C]=[17C]([16C][17O])[15N]1[13C][14C]1,C=C(CO)N1CC1,0.21370147220317354,0.9041584941459597
44520,1368438,[16C][17C]=[15C][18O][15N]1[13C][14C]1.[17O],[16C][17C]=[15C][18O][15N]1[13C][14C]1,CC=CON1CC1,0.1397358702485829,0.9460538666433671
44540,1368598,[17C]=[15C][17O][16C][18O][15N]1[13C][14C]1,[17C]=[15C][17O][16C][18O][15N]1[13C][14C]1,C=COCON1CC1,0.19027735909096388,0.9128480953560408
44560,1368849,[13C]1[14C][15N]1[15C]=[17C]1[17O][16C][18O]1,[13C]1[14C][15N]1[15C]=[17C]1[17O][16C][18O]1,C1CN1C=C1OCO1,0.15740428190597958,0.8900698870343101
44580,1369337,[15C][16C].[17C][18O][17O][15N]1[13C][14C]1,[17C][18O][17O][15N]1[13C][14C]1,COON1CC1,0.1952240140375757,0.9408496488446999
44600,1369502,[15C][16C][17C].[17O][18O][15N]1[13C][14C]1,[17O][18O][15N]1[13C][14C]1,OON1CC1,0.19723708078407026,0.9140206049739333
44620,1369790,[18O][15C][16C][17O][17C][15N]1[13C][14C]1,[18O][15C][16C][17O][17C][15N]1[13C][14C]1,OCCOCN1CC1,0.1639015750103202,0.8920993390024453
44640,1370053,[13C]1[14C][15N]1[17C]1[17O][15C][16C][18O]1,[13C]1[14C][15N]1[17C]1[17O][15C][16C][18O]1,C1CN1C1OCCO1,0.23237144881323366,0.8436988116594161
44660,1370266,[13C]1[14C][15N]1[17O][15C]1[16C][17C][18O]1,[13C]1[14C][15N]1[17O][15C]1[16C][17C][18O]1,C1CN1OC1CCO1,0.191796691703118,0.9562732362950476
44680,1370515,[13C]1[14C][15N]1[15C][16C][17C]1[17O][18O]1,[13C]1[14C][15N]1[15C][16C][17C]1[17O][18O]1,C1CN1CCC1OO1,0.13388351714876248,0.9770580258503622
44700,1370681,[17O][15C]([16C][17C][18O])[15N]1[13C][14C]1,[17O][15C]([16C][17C][18O])[15N]1[13C][14C]1,OC(CCO)N1CC1,0.23911184578628186,0.8640919173335542
44720,1370828,[17O][18O][16C][15C][17C][15N]1[13C][14C]1,[17O][18O][16C][15C][17C][15N]1[13C][14C]1,OOCCCN1CC1,0.1081501084305746,0.9995449878338839
44740,1370968,[18O][17O][17C]1([15N]2[13C][14C]2)[15C][16C]1,[18O][17O][17C]1([15N]2[13C][14C]2)[15C][16C]1,OOC1(N2CC2)CC1,0.41118137611414973,0.7993419851174026
44760,1371185,[17O]=[17C]1[18O][15C]1[16C][15N]1[13C][14C]1,[17O]=[17C]1[18O][15C]1[16C][15N]1[13C][14C]1,O=C1OC1CN1CC1,0.30026135387559094,0.9264332210614018
44780,1371414,[13C]1[14C][15N]1[16C][15C]1[17C][18O][17O]1,[13C]1[14C][15N]1[16C][15C]1[17C][18O][17O]1,C1CN1CC1COO1,0.16413087390585068,0.9216654751562517
44800,1371703,[17O]=[17C]1[18O][16C][15C]1[15N]1[13C][14C]1,[17O]=[17C]1[18O][16C][15C]1[15N]1[13C][14C]1,O=C1OCC1N1CC1,0.2996896739287818,0.7868649700948327
44820,1371939,[17O][17C](=[15C][16C][18O])[15N]1[13C][14C]1,[17O][17C](=[15C][16C][18O])[15N]1[13C][14C]1,OC(=CCO)N1CC1,0.18419288888633162,0.9037052579123966
44840,1373515,[16C]=[15C][17C][18O][17O][15N]1[13C][14C]1,[16C]=[15C][17C][18O][17O][15N]1[13C][14C]1,C=CCOON1CC1,0.1389753829853751,0.9543711687037465
44860,1392125,[15C].[16C][17O][15N][13C][14C][17C][18O],[16C][17O][15N][13C][14C][17C][18O],CONCCCO,0.19061373800011094,0.9258223913831568
44880,1392164,[15C].[15N][13C][14C][17C]1[17O][16C][18O]1,[15N][13C][14C][17C]1[17O][16C][18O]1,NCCC1OCO1,0.17998692757020107,0.9645562539490329
44900,1392231,[15C].[16C][15N]1[13C][14C][17C]([17O])[18O]1,[16C][15N]1[13C][14C][17C]([17O])[18O]1,CN1CCC(O)O1,0.29117292907061837,0.7867137688999264
44920,1392263,[15C].[17O]=[17C][14C][13C][15N][16C][18O],[17O]=[17C][14C][13C][15N][16C][18O],O=CCCNCO,0.04889522214401689,0.9721025581956024
44940,1392346,[15C].[16C]=[15N][13C][14C][17C]([17O])=[18O],[16C]=[15N][13C][14C][17C]([17O])=[18O],C=NCCC(O)=O,0.17148336806787656,0.8724011500550173
44960,1392409,[15C].[16C][17C](=[17O])[14C][13C][15N].[18O],[16C][17C](=[17O])[14C][13C][15N],CC(=O)CCN,0.18530226079516096,0.8532506057455539
44980,1392443,[15C].[15N][13C][14C][17C]1[16C][18O][17O]1,[15N][13C][14C][17C]1[16C][18O][17O]1,NCCC1COO1,0.14923262128496703,0.9245632631589127
45000,1392498,[13C]1[14C][17C]2[16C][17O][15N]12.[15C].[18O],[13C]1[14C][17C]2[16C][17O][15N]12,C1CC2CON12,,
45020,1392676,[15C].[16C]=[17C][14C][13C][15N].[17O].[18O],[16C]=[17C][14C][13C][15N],C=CCCN,0.20583345588969848,0.9138290274714347
45040,1392879,[15C][18O][17C](=[17O])[14C][13C][15N].[16C],[15C][18O][17C](=[17O])[14C][13C][15N],COC(=O)CCN,0.2986110781669484,0.8788263084393694
45060,1392960,[15C][18O][17C][14C][13C][15N][16C].[17O],[15C][18O][17C][14C][13C][15N][16C],COCCCNC,0.10623252206086996,0.9498144196593088
45080,1392990,[15C][18O][17C][14C][13C][15N][16C][17O],[15C][18O][17C][14C][13C][15N][16C][17O],COCCCNCO,0.042888555560832084,0.9768884102352681
45100,1393053,[15C][18O][15N]1[13C][14C][17C]1[16C].[17O],[15C][18O][15N]1[13C][14C][17C]1[16C],CON1CCC1C,0.3444054726898274,0.7463120283351862
45120,1393080,[15C][18O][17C]([14C][13C][15N])[16C][17O],[15C][18O][17C]([14C][13C][15N])[16C][17O],COC(CCN)CO,0.27265274321794325,0.787529402814009
45140,1393181,[15C][18O][17O][15N][13C][14C][17C]=[16C],[15C][18O][17O][15N][13C][14C][17C]=[16C],COONCCC=C,0.20403980407159164,0.9329065492095026
45160,1393429,[15C][17O][17C]1[14C][13C][15N]1[18O].[16C],[15C][17O][17C]1[14C][13C][15N]1[18O],COC1CCN1O,0.32778701908915303,0.893197845469215
45180,1393826,[15N][13C][14C][17C]1[17O][15C][18O]1.[16C],[15N][13C][14C][17C]1[17O][15C][18O]1,NCCC1OCO1,0.18007060626587862,0.9332227175122901
45200,1393866,[16C][15N]1[13C][14C][17C][17O][15C][18O]1,[16C][15N]1[13C][14C][17C][17O][15C][18O]1,CN1CCCOCO1,0.3792466483865398,0.7725965249985051
45220,1393907,[16C][17C]1[14C][13C][15N]1[18O][15C][17O],[16C][17C]1[14C][13C][15N]1[18O][15C][17O],CC1CCN1OCO,0.24267404241669382,0.8689747451609184
45240,1393943,[17O][15C][18O][17C]12[14C][13C][15N]1[16C]2,[17O][15C][18O][17C]12[14C][13C][15N]1[16C]2,OCOC12CCN1C2,0.21699940810777413,0.8892142829929727
45260,1394056,[18O]=[15C][17O][16C][17C]1=[15N][13C][14C]1,[18O]=[15C][17O][16C][17C]1=[15N][13C][14C]1,O=COCC1=NCC1,0.31536639098474634,0.8928056492899094
45280,1394304,[15C][15N][13C][14C][17C]1[17O][18O]1.[16C],[15C][15N][13C][14C][17C]1[17O][18O]1,CNCCC1OO1,0.23380784163018717,0.8533197500731377
45300,1394339,[15C][15N][13C][14C][17C](=[17O])[18O][16C],[15C][15N][13C][14C][17C](=[17O])[18O][16C],CNCCC(=O)OC,0.27530123822321945,0.881461602107781
45320,1394421,[15C][15N]([16C])[13C][14C][17C]1[17O][18O]1,[15C][15N]([16C])[13C][14C][17C]1[17O][18O]1,CN(C)CCC1OO1,0.15295558959342864,0.9127503172595967
45340,1394475,[15C][15N][13C][14C][17C]([16C])([17O])[18O],[15C][15N][13C][14C][17C]([16C])([17O])[18O],CNCCC(C)(O)O,0.20433177505586642,0.996392958955675
45360,1394523,[15C][15N]1[13C][14C][17C]([18O])[16C][17O]1,[15C][15N]1[13C][14C][17C]([18O])[16C][17O]1,CN1CCC(O)CO1,0.27627662014948035,0.8126043796887036
45380,1394610,[15C][15N]1[13C][14C][17C](=[16C])[18O]1.[17O],[15C][15N]1[13C][14C][17C](=[16C])[18O]1,CN1CCC(=C)O1,0.2845756588718198,0.7646971251172032
45400,1394731,[16C][18O][15C][15N][13C][14C][17C]=[17O],[16C][18O][15C][15N][13C][14C][17C]=[17O],COCNCCC=O,0.09027580518278411,0.9508272597441374
45420,1394795,[16C][17C](=[17O])[14C][13C][15N][15C][18O],[16C][17C](=[17O])[14C][13C][15N][15C][18O],CC(=O)CCNCO,0.1502435123541845,0.9151611375566412
45440,1394938,[16C][17C](=[17O])[14C][13C][15N][15C]=[18O],[16C][17C](=[17O])[14C][13C][15N][15C]=[18O],CC(=O)CCNC=O,0.34390278074409186,0.9291084570851286
45460,1394995,[13C]1[14C][17C]2[17O][15C][15N]12.[16C].[18O],[13C]1[14C][17C]2[17O][15C][15N]12,C1CC2OCN12,0.474656952371694,0.7820275908722621
45480,1395046,[17C][14C][13C][15N]1[15C][17O][16C]1.[18O],[17C][14C][13C][15N]1[15C][17O][16C]1,CCCN1COC1,0.1477232474832602,0.9205096628952729
45500,1395072,[17O][15C][15N][13C][14C][17C][16C][18O],[17O][15C][15N][13C][14C][17C][16C][18O],OCNCCCCO,0.07501675108959772,0.9577507158174594
45520,1395106,[17O][15C][15N]1[13C][14C][17C]([18O])[16C]1,[17O][15C][15N]1[13C][14C][17C]([18O])[16C]1,OCN1CCC(O)C1,0.20503750727076653,0.8580499268833198
45540,1395190,[13C]1[14C][17C][17O][15C]2[18O][15N]12.[16C],[13C]1[14C][17C][17O][15C]2[18O][15N]12,C1CCOC2ON12,0.542944518772719,0.6724002223792264
45560,1395219,[16C][17C][14C][13C][15N][15C]([17O])[18O],[16C][17C][14C][13C][15N][15C]([17O])[18O],CCCCNC(O)O,0.10441476042940459,0.9347689699714198
45580,1395248,[13C]1[14C][17C]23[16C][15N]1[15C]([17O]2)[18O]3,[13C]1[14C][17C]23[16C][15N]1[15C]([17O]2)[18O]3,C1CC23CN1C(O2)O3,,
45600,1395368,[16C]=[17C]([18O])[14C][13C][15N][15C]=[17O],[16C]=[17C]([18O])[14C][13C][15N][15C]=[17O],C=C(O)CCNC=O,0.22672041497537276,0.9805287336217144
45620,1395473,[15C]=[15N][13C][14C][17C]1([16C])[17O][18O]1,[15C]=[15N][13C][14C][17C]1([16C])[17O][18O]1,C=NCCC1(C)OO1,0.2764647967868274,0.8796009986963678
45640,1395551,[16C][17O][17C]1[14C][13C][15N]=[15C][18O]1,[16C][17O][17C]1[14C][13C][15N]=[15C][18O]1,COC1CCN=CO1,0.3282934375784408,0.8244567752595466
45660,1395645,[13C]1[14C][17C][16C][18O][17O][15C]=[15N]1,[13C]1[14C][17C][16C][18O][17O][15C]=[15N]1,C1CCCOOC=N1,0.5106518147061065,0.6003646271770394
45680,1395745,[15C][17C]1[14C][13C][15N]([17O])[18O]1.[16C],[15C][17C]1[14C][13C][15N]([17O])[18O]1,CC1CCN(O)O1,0.31525070772228003,0.78805468204042
45700,1395787,[15C][17C][14C][13C][15N][18O][16C].[17O],[15C][17C][14C][13C][15N][18O][16C],CCCCNOC,0.0826494294039496,0.996123764861405
45720,1395864,[15C][17C][14C][13C][15N]1[17O][16C][18O]1,[15C][17C][14C][13C][15N]1[17O][16C][18O]1,CCCCN1OCO1,0.1260165085520381,0.935427563091817
45740,1395927,[15C][17C]([17O])([18O])[14C][13C][15N][16C],[15C][17C]([17O])([18O])[14C][13C][15N][16C],CC(O)(O)CCNC,0.2778725219209233,0.9661168339184352
45760,1395958,[15C][17C]1([17O])[14C][13C][15N]1[16C][18O],[15C][17C]1([17O])[14C][13C][15N]1[16C][18O],CC1(O)CCN1CO,0.4244210929080219,0.8967814779775455
45780,1396063,[15C][17C]([16C])[14C][13C][15N]=[17O].[18O],[15C][17C]([16C])[14C][13C][15N]=[17O],CC(C)CCN=O,0.2065379325576349,0.8632263846724857
45800,1396114,[15C][17C]([14C][13C][15N][18O])[16C][17O],[15C][17C]([14C][13C][15N][18O])[16C][17O],CC(CCNO)CO,0.1809511742463689,0.9781815629971757
45820,1396245,[15C][17C](=[16C])[14C][13C][15N].[17O].[18O],[15C][17C](=[16C])[14C][13C][15N],CC(=C)CCN,0.19440709770667453,0.837983781006476
45840,1396352,[16C][17O][17C]1[14C][13C][15N][18O][15C]1,[16C][17O][17C]1[14C][13C][15N][18O][15C]1,COC1CCNOC1,0.26264561817361154,0.8322441805692581
45860,1396405,[17O]=[17C]1[14C][13C][15N][16C][18O][15C]1,[17O]=[17C]1[14C][13C][15N][16C][18O][15C]1,O=C1CCNCOC1,0.558346623631341,0.7078170736017768
45880,1396467,[16C][17C]1([15C][18O])[14C][13C][15N]1.[17O],[16C][17C]1([15C][18O])[14C][13C][15N]1,CC1(CO)CCN1,0.4604104673702519,0.8801507971172744
45900,1396512,[13C]1[14C][17C]2([15C][18O][17O]2)[16C][15N]1,[13C]1[14C][17C]2([15C][18O][17O]2)[16C][15N]1,C1CC2(COO2)CN1,0.3370741678136973,0.9286775931814034
45920,1396629,[16C][17C]1([15C]=[18O])[14C][13C][15N]1.[17O],[16C][17C]1([15C]=[18O])[14C][13C][15N]1,CC1(C=O)CCN1,0.48266891140337326,0.8581297934962935
45940,1396681,[15N][13C][14C][17C]1([18O])[15C][17O]1.[16C],[15N][13C][14C][17C]1([18O])[15C][17O]1,NCCC1(O)CO1,0.24570303703605306,0.9092085157081147
45960,1396724,[16C][17O][15C][17C][14C][13C][15N][18O],[16C][17O][15C][17C][14C][13C][15N][18O],COCCCCNO,0.08439963195689065,0.95512498935483
45980,1396757,[16C][15N][13C][14C][17C]1([18O])[15C][17O]1,[16C][15N][13C][14C][17C]1([18O])[15C][17O]1,CNCCC1(O)CO1,0.2079912073180479,0.9100458907998826
46000,1396823,[16C][17C]1([14C][13C][15N])[15C][17O][18O]1,[16C][17C]1([14C][13C][15N])[15C][17O][18O]1,CC1(CCN)COO1,0.31773893849512547,0.871632005783016
46020,1396918,[16C]=[17C]([14C][13C][15N]=[18O])[15C][17O],[16C]=[17C]([14C][13C][15N]=[18O])[15C][17O],C=C(CCN=O)CO,0.48910384663572165,0.8358195911404702
46040,1396969,[16C][18O][15C]([17O])[17C]1[14C][13C][15N]1,[16C][18O][15C]([17O])[17C]1[14C][13C][15N]1,COC(O)C1CCN1,0.3599588415709952,0.7818159522979964
46060,1397000,[13C]1[14C][17C]23[17O][15C]2[18O][16C][15N]13,[13C]1[14C][17C]23[17O][15C]2[18O][16C][15N]13,C1CC23OC2OCN13,0.498999055201002,0.6741106849724541
46080,1397033,[15N][13C][14C][17C]12[16C][18O][15C]1[17O]2,[15N][13C][14C][17C]12[16C][18O][15C]1[17O]2,NCCC12COC1O2,0.303284025386491,0.9255746993416951
46100,1397136,[16C].[17O]=[15C][17C][14C][13C][15N]=[18O],[17O]=[15C][17C][14C][13C][15N]=[18O],O=CCCCN=O,0.15649853962136107,0.9892608501143797
46120,1397178,[16C][17C]([18O])([14C][13C][15N])[15C]=[17O],[16C][17C]([18O])([14C][13C][15N])[15C]=[17O],CC(O)(CCN)C=O,0.3413012097128572,0.917976448692724
46140,1397279,[16C].[17O][17C]12[14C][13C][15N]([15C]1)[18O]2,[17O][17C]12[14C][13C][15N]([15C]1)[18O]2,OC12CCN(C1)O2,0.5223513636653018,0.8601562452020761
46160,1397342,[13C]1[14C][17C]2[15C][15N]1[17O][16C][18O]2,[13C]1[14C][17C]2[15C][15N]1[17O][16C][18O]2,C1CC2CN1OCO2,0.6661028950050446,0.8078081186620388
46180,1397412,[16C][17C]1[14C][13C][15N]([18O])[15C]1.[17O],[16C][17C]1[14C][13C][15N]([18O])[15C]1,CC1CCN(O)C1,0.29646871179430395,0.8029889678556257
46200,1397458,[17O][16C][17C]12[14C][13C][15N]1[15C]2.[18O],[17O][16C][17C]12[14C][13C][15N]1[15C]2,OCC12CCN1C2,0.35724062376651816,0.8687428981327284
46220,1397554,[16C].[17O]=[17C]1[14C][13C][15N]2[18O][15C]12,[17O]=[17C]1[14C][13C][15N]2[18O][15C]12,O=C1CCN2OC12,0.4557869570923736,0.6819188745387823
46240,1397595,[16C][15N]1[13C][14C][17C]([17O])[15C]1[18O],[16C][15N]1[13C][14C][17C]([17O])[15C]1[18O],CN1CCC(O)C1O,0.4174892762180734,0.6890487855629486
46260,1397637,[13C]1[14C][17C]2([16C][17O]2)[15C]2[18O][15N]12,[13C]1[14C][17C]2([16C][17O]2)[15C]2[18O][15N]12,C1CC2(CO2)C2ON12,0.4377988002325749,0.7949056960932418
46280,1397776,[18O][16C][17O][15C]1[17C]2[14C][13C][15N]12,[18O][16C][17O][15C]1[17C]2[14C][13C][15N]12,OCOC1C2CCN12,0.19540169434031912,0.9396230603307754
46300,1397831,[13C]1[14C][17C]23[16C][17O][15C]2[15N]13.[18O],[13C]1[14C][17C]23[16C][17O][15C]2[15N]13,C1CC23COC2N13,0.32431237192484286,0.7998715764818963
46320,1398041,[17O].[18O][16C][17C]1[14C][13C][15N]=[15C]1,[18O][16C][17C]1[14C][13C][15N]=[15C]1,OCC1CCN=C1,0.24710843225870893,0.8274196031430067
46340,1398188,[15C]=[17C]1[14C][13C][15N]1[18O].[16C].[17O],[15C]=[17C]1[14C][13C][15N]1[18O],C=C1CCN1O,0.4759739622343892,0.6202548137575743
46360,1398250,[15C]=[17C]1[14C][13C][15N]1[18O][16C][17O],[15C]=[17C]1[14C][13C][15N]1[18O][16C][17O],C=C1CCN1OCO,0.2195007516432423,0.8457979631834222
46380,1398312,[15C]=[17C][14C][13C][15N]1[16C][17O][18O]1,[15C]=[17C][14C][13C][15N]1[16C][17O][18O]1,C=CCCN1COO1,0.26759864185752824,0.8231087035512686
46400,1398410,[15C]=[17C]1[14C][13C][15N][16C]1.[17O].[18O],[15C]=[17C]1[14C][13C][15N][16C]1,C=C1CCNC1,0.35255336248549085,0.7064471971049848
46420,1398467,[16C][18O][15C]=[17C]1[14C][13C][15N]1.[17O],[16C][18O][15C]=[17C]1[14C][13C][15N]1,COC=C1CCN1,0.14114038561905165,0.9218213924147789
46440,1398521,[13C]1[14C][17C]2=[15C][18O][17O][16C][15N]12,[13C]1[14C][17C]2=[15C][18O][17O][16C][15N]12,C1CC2=COOCN12,0.3337419339155327,0.7307350444777396
46460,1398696,[13C]1[14C][17C]=[15C][17O][18O][16C][15N]1,[13C]1[14C][17C]=[15C][17O][18O][16C][15N]1,C1CC=COOCN1,0.532939451450808,0.5882858195526875
46480,1398745,[18O][16C][17C]1=[15C][17O][15N][13C][14C]1,[18O][16C][17C]1=[15C][17O][15N][13C][14C]1,OCC1=CONCC1,0.2524556042227215,0.7993189637677344
46500,1398949,[18O][16C][17O][15N]1[13C][14C][17C]=[15C]1,[18O][16C][17O][15N]1[13C][14C][17C]=[15C]1,OCON1CCC=C1,0.27740802431070666,0.8914926326735831
46520,1399247,[15C]#[17C][14C][13C][15N]=[17O].[16C].[18O],[15C]#[17C][14C][13C][15N]=[17O],C#CCCN=O,0.05998797927660252,0.9583810498288364
46540,1399455,[15C][16C].[17C][14C][13C][15N]([17O])[18O],[17C][14C][13C][15N]([17O])[18O],CCCN(O)O,0.29678487940287607,0.7858694697718723
46560,1399484,[15C][16C].[17O]=[17C][14C][13C][15N]=[18O],[17O]=[17C][14C][13C][15N]=[18O],O=CCCN=O,0.11013767638244479,0.9490306190744681
46580,1399518,[15C][16C].[18O][17O][17C]1=[15N][13C][14C]1,[18O][17O][17C]1=[15N][13C][14C]1,OOC1=NCC1,0.17953462397659506,0.864961263530249
46600,1399582,[15C][16C][17O][15N][13C][14C][17C][18O],[15C][16C][17O][15N][13C][14C][17C][18O],CCONCCCO,0.12077085023065554,0.9378442180806965
46620,1399692,[15C][16C][15N]1[13C][14C][17C](=[17O])[18O]1,[15C][16C][15N]1[13C][14C][17C](=[17O])[18O]1,CCN1CCC(=O)O1,0.34073823277955984,0.916635296526168
46640,1399837,[15C][16C][17C]([17O])([18O])[14C][13C][15N],[15C][16C][17C]([17O])([18O])[14C][13C][15N],CCC(O)(O)CCN,0.45634412177227246,0.9110949114970051
46660,1400191,[16C][15C][18O][15N]1[13C][14C][17C]1=[17O],[16C][15C][18O][15N]1[13C][14C][17C]1=[17O],CCON1CCC1=O,0.25115685820463635,0.8326557830494992
46680,1400353,[17O].[18O][15C][16C][17C]1=[15N][13C][14C]1,[18O][15C][16C][17C]1=[15N][13C][14C]1,OCCC1=NCC1,0.23304439053901752,0.8578241406762511
46700,1400610,[16C][15C][17O][18O][15N][13C][14C][17C],[16C][15C][17O][18O][15N][13C][14C][17C],CCOONCCC,0.08068495417726185,0.9687796607463537
46720,1400650,[17C][14C][13C][15N][17O][15C][16C][18O],[17C][14C][13C][15N][17O][15C][16C][18O],CCCNOCCO,0.18581827002358461,0.930864069782584
46740,1400710,[18O][17C][14C][13C][15N]1[16C][15C][17O]1,[18O][17C][14C][13C][15N]1[16C][15C][17O]1,OCCCN1CCO1,0.14721673611442224,0.9640335242136883
46760,1400790,[15N][13C][14C][17C]1([18O])[16C][15C][17O]1,[15N][13C][14C][17C]1([18O])[16C][15C][17O]1,NCCC1(O)CCO1,0.2401484430424971,0.9645807976786298
46780,1400974,[16C][15C]1[17O][17C]2[14C][13C][15N]2[18O]1,[16C][15C]1[17O][17C]2[14C][13C][15N]2[18O]1,CC1OC2CCN2O1,0.31647409787744174,0.8468175392125864
46800,1401035,[15N][13C][14C][17C][16C][15C]1[17O][18O]1,[15N][13C][14C][17C][16C][15C]1[17O][18O]1,NCCCCC1OO1,0.17376281126332851,0.9838160215777415
46820,1401343,[16C][15C][15N][13C][14C][17C].[17O].[18O],[16C][15C][15N][13C][14C][17C],CCNCCC,0.1292622578748735,0.9506062995719817
46840,1401381,[16C][15C][15N]1[13C][14C][17C]12[17O][18O]2,[16C][15C][15N]1[13C][14C][17C]12[17O][18O]2,CCN1CCC12OO2,0.4655890280850792,0.6866769229670592
46860,1401428,[13C]1[14C][17C]2[17O][16C][15C][15N]1[18O]2,[13C]1[14C][17C]2[17O][16C][15C][15N]1[18O]2,C1CC2OCCN1O2,0.633888251322225,0.842256688109542
46880,1401526,[13C]1[14C][17C]2[16C][15C][15N]1[18O][17O]2,[13C]1[14C][17C]2[16C][15C][15N]1[18O][17O]2,C1CC2CCN1OO2,0.9563186345034562,0.9665094375288626
46900,1401710,[16C][15C]([18O][17O])[15N]1[13C][14C][17C]1,[16C][15C]([18O][17O])[15N]1[13C][14C][17C]1,CC(OO)N1CCC1,0.4638294115417124,0.7457358233899684
46920,1401771,[17O][18O][15C]1[16C][17C][14C][13C][15N]1,[17O][18O][15C]1[16C][17C][14C][13C][15N]1,OOC1CCCCN1,0.27640658740249796,0.842082785627414
46940,1401950,[17C][14C][13C][15N][15C]1[16C][18O][17O]1,[17C][14C][13C][15N][15C]1[16C][18O][17O]1,CCCNC1COO1,0.12848696709537907,0.9661908667020638
46960,1402015,[18O][15N]1[13C][14C][17C]2[16C][15C]1[17O]2,[18O][15N]1[13C][14C][17C]2[16C][15C]1[17O]2,ON1CCC2CC1O2,0.4932821715212548,0.7891366207093985
46980,1402302,[17O].[18O][17C]1[14C][13C][15N]=[15C][16C]1,[18O][17C]1[14C][13C][15N]=[15C][16C]1,OC1CCN=CC1,0.535870400053269,0.7499967292354092
47000,1402492,[16C][15C][17C]1([18O])[14C][13C][15N][17O]1,[16C][15C][17C]1([18O])[14C][13C][15N][17O]1,CCC1(O)CCNO1,0.45283421065032187,0.9658613957958739
47020,1402523,[17O]=[15N][13C][14C][17C][15C][16C][18O],[17O]=[15N][13C][14C][17C][15C][16C][18O],O=NCCCCCO,0.41449044776398347,0.7269903234397542
47040,1402583,[13C]1[14C][17C]2[15C][16C][17O][15N]12.[18O],[13C]1[14C][17C]2[15C][16C][17O][15N]12,C1CC2CCON12,0.45277213652808157,0.8058260625547014
47060,1402666,[17O][18O][17C]12[14C][13C][15N]1[16C][15C]2,[17O][18O][17C]12[14C][13C][15N]1[16C][15C]2,OOC12CCN1CC2,0.47933972833902283,0.8184592842000593
47080,1402953,[16C][15C]1[18O][17C]1[14C][13C][15N][17O],[16C][15C]1[18O][17C]1[14C][13C][15N][17O],CC1OC1CCNO,0.11531892082208461,0.9569345923123216
47100,1402995,[15N][13C][14C][17C]1[17O][16C][15C]1[18O],[15N][13C][14C][17C]1[17O][16C][15C]1[18O],NCCC1OCC1O,0.39552775474550866,0.7868486621085503
47120,1403093,[17O][15N][13C][14C][17C]1[16C][15C]1[18O],[17O][15N][13C][14C][17C]1[16C][15C]1[18O],ONCCC1CC1O,0.12838874554349206,0.9203123747678615
47140,1403285,[16C][15C]([17O][18O])[17C]1[14C][13C][15N]1,[16C][15C]([17O][18O])[17C]1[14C][13C][15N]1,CC(OO)C1CCN1,0.3859754547086721,0.7994606366120736
47160,1403324,[15N][13C][14C][17C][15C]1[16C][17O]1.[18O],[15N][13C][14C][17C][15C]1[16C][17O]1,NCCCC1CO1,0.13117575564514525,0.9376573679250901
