,rmat_tag,distance,largest_frag,largest_cleaned,pmi_x,pmi_y
40960,409356,12.0,C[15C](=[15N])[17C][16C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([18O][17O])c1ccccc1,CC(=N)C[C@@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](OO)c1ccccc1,0.1806758550996802,0.9450255147002135
40980,210103,12.0,C[15C][16C@H]([18O][14C@@H]([17C]=[15N][17O])c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CC[C@H](O[C@@H](C=NO)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.10984120164860611,0.9459667655992852
41000,209654,12.0,C[15C]([15N])=[17C]([14C@H]([18O])c1ccccc1)[16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC(N)=C([C@H](O)c1ccccc1)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.08257251162057788,0.9682085143773852
41020,211223,12.0,C[15C]1[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]1[17O][18O][14C@@H]([17C])c1ccccc1,CC1[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1OO[C@@H](C)c1ccccc1,0.0736259108493392,0.9776692016690584
41040,210970,12.0,C[15C]1([17O])[18O][14C@H](c2ccccc2)[17C][15N][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(O)O[C@H](c2ccccc2)CN[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.06067650407150448,0.9664645430865659
41060,209164,12.0,C[15C]=[17C]([17O][15N][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([18O])c1ccccc1,CC=C(ONCc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](O)c1ccccc1,0.06483132632622919,0.9863406795663306
41080,211485,12.0,C[15C]1([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]=[17C][14C@@H](c2ccccc2)[18O]1,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)N=C[C@@H](c2ccccc2)O1,0.05281176538805944,0.9864531428133879
41100,209272,12.0,C[15C]=[17C]([14C@H]([18O][17O])c1ccccc1)[16C@H]([15N])c1ccc(N2Cc3ccccc3C2=O)cc1,CC=C([C@H](OO)c1ccccc1)[C@H](N)c1ccc(N2Cc3ccccc3C2=O)cc1,0.18950524716826073,0.9956610382177128
41120,213626,12.0,C[15C]([16C@H]([15N]=[17O])c1ccc(N2Cc3ccccc3C2=O)cc1)=[17C]1[18O][14C@@H]1c1ccccc1,CC([C@H](N=O)c1ccc(N2Cc3ccccc3C2=O)cc1)=C1O[C@@H]1c1ccccc1,0.19833302596433544,0.8786637630932032
41140,213059,12.0,C[15C]1([17C][14C@H]([18O][17O])c2ccccc2)[15N][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(C[C@H](OO)c2ccccc2)N[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.07249181570124762,0.9743761310230918
41160,214813,12.0,C[15C](=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N][17O][18O][14C@@H]([17C])c1ccccc1,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)NOO[C@@H](C)c1ccccc1,0.19100902124114708,0.8934776015260292
41180,211888,12.0,C[15C]1=[15N][17C][14C@@H](c2ccccc2)[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1=NC[C@@H](c2ccccc2)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.10977359067445107,0.961579960681813
41200,801416,12.0,C[15C]1([14C@H]([15N]=[17C])c2ccccc2)[17O][18O]1,CC1([C@H](N=C)c2ccccc2)OO1,0.38497539942315007,0.8530636231198424
41220,212716,12.0,C[15C]1([17O][15N])[17C][14C@@H](c2ccccc2)[18O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(ON)C[C@@H](c2ccccc2)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.12208060430122365,0.914696132731762
41240,800968,12.0,C[15C]1[17O][16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[18O][15N]([17C])[14C@@H]1c1ccccc1,CC1O[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)ON(C)[C@@H]1c1ccccc1,0.0729329173427077,0.9907904584874762
41260,249062,12.0,C[15C]=[17C][14C@H]([15N][18O][16C@@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC=C[C@H](NO[C@@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.09171500935508207,0.9298754815384506
41280,501626,12.0,C[15C](=[15N][17O])[18O][17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC(=NO)OC[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.15614147147763027,0.8740954649139919
41300,503336,12.0,C[15C]([18O])[17C]1([15N][17O])[14C@H](c2ccccc2)[16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC(O)C1(NO)[C@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.18697900509666998,0.915399893737227
41320,503581,12.0,C[15C]1[17O][17C]1([15N][18O])[14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC1OC1(NO)[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.12076370674196304,0.9653630626408555
41340,502654,12.0,C[15C][17C]1([17O][18O])[15N][16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[14C@H]1c1ccccc1,CCC1(OO)N[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@H]1c1ccccc1,0.13993771493041127,0.91194342054737
41360,500098,12.0,C[15C]1[18O][15N]1[17O][17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC1ON1OC[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.19280237631661384,0.869000320285968
41380,500185,12.0,C[15C]1[18O][17C][14C@H](c2ccccc2)[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]1[17O],CC1OC[C@H](c2ccccc2)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1O,0.1915511794321871,0.8667266661601503
41400,499431,12.0,C[15C][15N]1[18O][17O][17C]1[14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CCN1OOC1[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.1321535392050714,0.9016609951046001
41420,500932,12.0,C[15C]1([18O])[15N][16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[14C@@H](c2ccccc2)[17C][17O]1,CC1(O)N[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)CO1,0.1726645288178023,0.8925549048359208
41440,301864,12.0,C[15C]([17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[17C](=[14CH]c1ccccc1)[18O][15N],CC(OCc1ccc(N2Cc3ccccc3C2=O)cc1)C(=Cc1ccccc1)ON,0.07662950326797376,0.977360232173901
41460,507033,12.0,C[15C]([15N])=[17C][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC(N)=C[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.1992829374108939,0.9030790978453113
41480,506247,12.0,C[15C]=[17C][14C@H](c1ccccc1)[16C@H]([15N])c1ccc(N2Cc3ccccc3C2=O)cc1,CC=C[C@H](c1ccccc1)[C@H](N)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1816646115623216,0.9090103631572816
41500,510367,12.0,C[15C]1([18O])[15N]=[17C][14C@H](c2ccccc2)[16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(O)N=C[C@H](c2ccccc2)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.2046803111115902,0.8644969570613485
41520,248598,12.0,C[15C]12[17O][16C@@H](c3ccc(N4Cc5ccccc5C4=O)cc3)[18O][17C]13[14C@@H](c1ccccc1)[15N]23,CC12O[C@@H](c3ccc(N4Cc5ccccc5C4=O)cc3)OC13[C@@H](c1ccccc1)N23,0.1453964733910182,0.8979436801649628
41540,504333,12.0,C[15C]1[15N][17C]1([17O][18O])[14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC1NC1(OO)[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.12924831800937303,0.9466608556422796
41560,505096,12.0,C[15C]1([15N])[17O][18O][17C]1[14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC1(N)OOC1[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.11992596540335376,0.9594458627692978
41580,504476,12.0,C[15C]1[17C]([17O])[14C@H](c2ccccc2)[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]1[18O],CC1C(O)[C@H](c2ccccc2)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1O,0.1509451068143954,0.9192838011886436
41600,448979,12.0,C[15C]1([17C])[18O][15N]1[14C@H](c1ccccc1)[16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(C)ON1[C@H](c1ccccc1)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.2217640256168295,0.8745505467177098
41620,299134,12.0,C[15C][15N]([18O][17O])[16C@@H]([17C]=[14CH]c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CCN(OO)[C@@H](C=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.2352739735580072,0.8686509452202341
41640,450228,12.0,C[15C]([18O])=[17C]=[15N][14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC(O)=C=N[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.1807310722177034,0.9689492977735953
41660,450362,12.0,C[15C]1=[17C]2[16C@@H](c3ccc(N4Cc5ccccc5C4=O)cc3)[14C@@H](c3ccccc3)[15N]2[17O][18O]1,CC1=C2[C@@H](c3ccc(N4Cc5ccccc5C4=O)cc3)[C@@H](c3ccccc3)N2OO1,0.252118827156067,0.865999913362044
41680,446176,12.0,C[15C]1([18O])[17O][16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[14C@@H](c2ccccc2)[15N]1[17C],CC1(O)O[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)N1C,0.176644084062241,0.9164160018432759
41700,300788,12.0,C[15C]1=[15N][18O][16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[17C](=[14CH]c2ccccc2)[17O]1,CC1=NO[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C(=Cc2ccccc2)O1,0.18480347337044944,0.8893681131058997
41720,300243,12.0,C[15C]=[15N][18O][17O][17C]=[14CH]c1ccccc1,CC=NOOC=Cc1ccccc1,0.15517855220300344,0.8698225457707933
41740,299802,12.0,C[15C]1[17O][15N]1[17C](=[14CH]c1ccccc1)[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC1ON1C(=Cc1ccccc1)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.13358875525652558,0.9479315477471785
41760,447457,12.0,C[15C]1[17C][15N]([17O])[14C@H](c2ccccc2)[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[18O]1,CC1CN(O)[C@H](c2ccccc2)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)O1,0.16709494760050747,0.9042957906565569
41780,448240,12.0,C[15C]12[17O][17C]1=[15N][14C@H](c1ccccc1)[16C@@H](c1ccc(N3Cc4ccccc4C3=O)cc1)[18O]2,CC12OC1=N[C@H](c1ccccc1)[C@@H](c1ccc(N3Cc4ccccc4C3=O)cc1)O2,0.18232531028194884,0.8779303499080054
41800,497675,12.0,C[15C][18O][17O][17C](=[15N])[14C@@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CCOOC(=N)[C@@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.113307255755993,0.9543701462982228
41820,496683,12.0,O=C1c2ccccc2CN1c1ccc([16C@H]2[18O][17C]([15N]=[17O])[14C@@H]2c2ccccc2)cc1,O=C1c2ccccc2CN1c1ccc([C@H]2OC(N=O)[C@@H]2c2ccccc2)cc1,0.12901809286244453,0.9401700300898977
41840,498443,12.0,C[15C][17O][17C]1[14C@H](c2ccccc2)[16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]1[18O],CCOC1[C@H](c2ccccc2)[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N1O,0.15395000882522808,0.9223883904155215
41860,451625,12.0,C[15C]#[17C][15N][14C@H](c1ccccc1)[16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC#CN[C@H](c1ccccc1)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1417983247521069,0.9285875373298624
41880,301160,12.0,C[15C][17C](=[14CH]c1ccccc1)[15N][18O],CCC(=Cc1ccccc1)NO,0.21690675965409262,0.8441498428548039
41900,249720,12.0,C[15C]1=[17C][14C@@H](c2ccccc2)[15N]1[18O][17O],CC1=C[C@@H](c2ccccc2)N1OO,0.2864819827285669,0.8056353390597812
41920,296504,12.0,O=C1c2ccccc2CN1c1ccc([16CH][18O][17C](=[14CH]c2ccccc2)[15N]=[17O])cc1,O=C1c2ccccc2CN1c1ccc(COC(=Cc2ccccc2)N=O)cc1,0.1654901947362743,0.9070182411764223
41940,746302,12.0,C[15C]([14CH]c1ccccc1)=[17C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]=[17O],CC(Cc1ccccc1)=C(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N=O,0.06711908550346465,0.998059230569984
41960,745987,12.0,C[15C]([14CH]c1ccccc1)=[17C][17O][18O][15N][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(Cc1ccccc1)=COONCc1ccc(N2Cc3ccccc3C2=O)cc1,0.09494929570869116,0.9507175213123159
41980,743838,12.0,C[15C]([17C])([14CH]c1ccccc1)[15N]([17O])[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(C)(Cc1ccccc1)N(O)Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.0569890411328872,0.9884707418437899
42000,742875,12.0,C[15C]1([14CH]c2ccccc2)[17C][16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N][18O][17O]1,CC1(Cc2ccccc2)C[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)NOO1,0.0561759298116214,0.9917109687082284
42020,744077,12.0,C[15C]1([14CH]c2ccccc2)[17C]([16C@H]([18O])c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]1[17O],CC1(Cc2ccccc2)C([C@H](O)c2ccc(N3Cc4ccccc4C3=O)cc2)N1O,0.09047364830598079,0.9747525650981557
42040,760943,12.0,C[15C][14C@H]([18O][16C@@H]([17O][17C]=[15N])c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC[C@H](O[C@@H](OC=N)c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.09281554624091867,0.9772188898683549
42060,754076,12.0,C[15C]1([14CH]c2ccccc2)[17C][15N][18O][17O][16C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(Cc2ccccc2)CNOO[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1,0.1469217972706241,0.9061252773458905
42080,247255,12.0,C[15C]([17C][14C@H]([15N]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1)[18O][17O],CC(C[C@H](N=Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1)OO,0.1815987314532959,0.9004339900978683
42100,735652,12.0,C[15C]([18O])([14CH]c1ccccc1)[17O][17C]#[15N],CC(O)(Cc1ccccc1)OC#N,0.32205942272331306,0.7882478533991157
42120,735727,12.0,C[15C]([14CH]c1ccccc1)([17O][15N]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[18O][17C],CC(Cc1ccccc1)(ON=Cc1ccc(N2Cc3ccccc3C2=O)cc1)OC,0.07270183676376435,0.9768957154714396
42140,737691,12.0,C[15C]1([14CH]c2ccccc2)[18O][15N]1[16C@H]([17O][17C])c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(Cc2ccccc2)ON1[C@H](OC)c1ccc(N2Cc3ccccc3C2=O)cc1,0.10543382233551245,0.9202801356701485
42160,247227,12.0,C[15C]1[18O][16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N]2[14C@H](c3ccccc3)[17C]12,CC1O[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N2[C@H](c3ccccc3)C12,0.11487956918368279,0.9172456730415179
42180,512991,12.0,C[15C]12[16C@@H](c3ccc(N4Cc5ccccc5C4=O)cc3)[14C@@H](c3ccccc3)[17C]13[17O][18O][15N]23,CC12[C@@H](c3ccc(N4Cc5ccccc5C4=O)cc3)[C@@H](c3ccccc3)C13OON23,0.20136111709480098,0.9050997835145416
42200,733804,12.0,C[15C]([14CH]c1ccccc1)[18O][15N]=[17C],CC(Cc1ccccc1)ON=C,0.3474204090872754,0.8720851411426815
42220,733952,12.0,C[15C]([14CH]c1ccccc1)[18O][16C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]1[17C][17O]1,CC(Cc1ccccc1)O[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)N1CO1,0.10349707334092408,0.949756450152053
42240,735403,12.0,C[15C]([14CH]c1ccccc1)[17O][18O][15N][17C]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(Cc1ccccc1)OONC=Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.10255238354026042,0.9500679635085406
42260,741696,12.0,C[15C]([18O])([14CH]c1ccccc1)[17C][15N][17O],CC(O)(Cc1ccccc1)CNO,0.19361289912527402,0.9507981737113687
42280,741798,12.0,C[15C]([17C])([14CH]c1ccccc1)[18O][15N][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(C)(Cc1ccccc1)ONCc1ccc(N2Cc3ccccc3C2=O)cc1,0.1192533498859301,0.908056998592555
42300,740764,12.0,C[15C]([14CH]c1ccccc1)[17C]1=[15N][16C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[17O]1,CC(Cc1ccccc1)C1=N[C@@H](c2ccc(N3Cc4ccccc4C3=O)cc2)O1,0.13651913717801473,0.9417286754933919
42320,742657,12.0,C[15C]1([14CH]c2ccccc2)[17C][18O][16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[15N][17O]1,CC1(Cc2ccccc2)CO[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)NO1,0.09283886526825792,0.9426613522052645
42340,737926,12.0,C[15C]([18O])([14CH]c1ccccc1)[15N]=[17C]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(O)(Cc1ccccc1)N=C=Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.0806217297600099,0.9582272966428218
42360,740522,12.0,C[15C]([14CH]c1ccccc1)[17C](=[15N])[18O][17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC(Cc1ccccc1)C(=N)OOCc1ccc(N2Cc3ccccc3C2=O)cc1,0.04684769819852029,0.9984167080684242
42380,245848,12.0,C[15C]([17O][16C@H]([18O])c1ccc(N2Cc3ccccc3C2=O)cc1)[15N]1[17C][14C@H]1c1ccccc1,CC(O[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1)N1C[C@H]1c1ccccc1,0.15289265936452062,0.908720987548869
42400,857912,12.0,C[15C]12[17O][15N]1[18O][17C](=[16CH]c1ccc(N3Cc4ccccc4C3=O)cc1)[14C@@H]2c1ccccc1,CC12ON1OC(=Cc1ccc(N3Cc4ccccc4C3=O)cc1)[C@@H]2c1ccccc1,0.11788528337145904,0.9335427247015945
42420,397876,12.0,C[15C]([17C]=[15N])([17O][18O])[16C@H]([14CH]c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CC(C=N)(OO)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1223446186534054,0.9759805912466006
42440,389159,12.0,C[15C]([18O])=[17C]([17O])[15N][16C@@H]([14CH]c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CC(O)=C(O)N[C@@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1675125351512701,0.8857492570865979
42460,971594,12.0,C[15C]([14C@@H](c1ccccc1)[16C@H]([18O])c1ccc(N2Cc3ccccc3C2=O)cc1)[17C](=[15N])[17O],CC([C@@H](c1ccccc1)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1)C(=N)O,0.12937179995933498,0.9169829671857038
42480,857686,12.0,C[15C]1([17O])[14C@@H](c2ccccc2)[17C][18O][15N]1[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(O)[C@@H](c2ccccc2)CON1Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.12190455974816249,0.9489579215991701
42500,868550,12.0,C[15C]1([16CH]c2ccc(N3Cc4ccccc4C3=O)cc2)[14C@@H](c2ccccc2)[17C]1[15N][17O][18O],CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H](c2ccccc2)C1NOO,0.13444321715673363,0.9222425291126902
42520,971540,12.0,C[15C]([14C@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1)[17C](=[15N])[17O][18O],CC([C@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1)C(=N)OO,0.12952564614775935,0.9411811636002485
42540,397886,12.0,C[15C]([17O])([17C]#[15N])[16C@H]([14CH]c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CC(O)(C#N)[C@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.18490544539329998,0.9363192680843302
42560,858650,12.0,C[15C](=[15N][18O])[14C@H]([17C]=[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC(=NO)[C@H](C=Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.09693390709847607,0.9812589253709247
42580,389275,12.0,C[15C]1=[17C]([16C@H]([14CH]c2ccccc2)c2ccc(N3Cc4ccccc4C3=O)cc2)[15N][18O]1,CC1=C([C@H](Cc2ccccc2)c2ccc(N3Cc4ccccc4C3=O)cc2)NO1,0.2660344354044947,0.8065082209748374
42600,386497,12.0,C[15C]1([15N][17O][16C@@H]([14CH]c2ccccc2)c2ccc(N3Cc4ccccc4C3=O)cc2)[17C][18O]1,CC1(NO[C@@H](Cc2ccccc2)c2ccc(N3Cc4ccccc4C3=O)cc2)CO1,0.16432662639509998,0.9112041306048533
42620,971752,12.0,C[15C]1[17C][18O][17O][15N][16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[14C@@H]1c1ccccc1,CC1COON[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H]1c1ccccc1,0.17463491008968868,0.9162727336931478
42640,858409,12.0,C[15C](=[15N][17O][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)[14C@H]([17C][18O])c1ccccc1,CC(=NOCc1ccc(N2Cc3ccccc3C2=O)cc1)[C@H](CO)c1ccccc1,0.09112123802141356,0.9634012825799559
42660,1136914,12.0,C[15C](=[14CH]c1ccccc1)[17O][15N][17C],CC(=Cc1ccccc1)ONC,0.12324907279993837,0.9216935745009803
42680,970553,12.0,C[15C]1=[15N][17C][18O][16C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[14C@@H]1c1ccccc1,CC1=NCO[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H]1c1ccccc1,0.1814051745315997,0.9200847795345239
42700,857061,12.0,C[15C]12[18O][15N]1[17O][17C][14C@@H]2c1ccccc1,CC12ON1OC[C@@H]2c1ccccc1,0.30556625120529335,0.9392886700873773
42720,1138820,12.0,C[15C](=[14CH]c1ccccc1)[15N]([17O])[17C][16C@H]([18O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC(=Cc1ccccc1)N(O)C[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.09289606777201422,0.9299805197754606
42740,964996,12.0,C[15C][14C@@H](c1ccccc1)[16C@H]([18O][15N][17C])c1ccc(N2Cc3ccccc3C2=O)cc1,CC[C@@H](c1ccccc1)[C@H](ONC)c1ccc(N2Cc3ccccc3C2=O)cc1,0.18862267219732945,0.8988362505655955
42760,970503,12.0,C[15C](=[15N][17O][18O][17C])[14C@H]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,CC(=NOOC)[C@H](Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1,0.18193052449756314,0.8685269680455977
42780,856572,12.0,C[15C]([14C@H]([17C][16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1)[15N]1[17O][18O]1,CC([C@H](CCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1)N1OO1,0.15155098755336016,0.92240246175121
42800,185716,12.0,C[15C]1([17C]([17O])[14CH]c2ccccc2)[18O][15N]1[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(C(O)Cc2ccccc2)ON1Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.07611699927680718,0.9553813566533486
42820,185724,12.0,C[15C]12[18O][17C]1([14CH]c1ccccc1)[15N]2[16CH]c1ccc(N2Cc3ccccc3C2=O)cc1,CC12OC1(Cc1ccccc1)N2Cc1ccc(N2Cc3ccccc3C2=O)cc1,0.05618301715393354,0.981481280349221
42840,1138635,12.0,C[15C](=[14CH]c1ccccc1)[15N]([18O][17C])[16C@H]([17O])c1ccc(N2Cc3ccccc3C2=O)cc1,CC(=Cc1ccccc1)N(OC)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1,0.07299737045951978,0.9829551915191509
42860,185738,12.0,C[15C]1([15N][16C@H]([17O])c2ccc(N3Cc4ccccc4C3=O)cc2)[18O][17C]1[14CH]c1ccccc1,CC1(N[C@H](O)c2ccc(N3Cc4ccccc4C3=O)cc2)OC1Cc1ccccc1,0.17009792414468058,0.9128675309382517
42880,865208,12.0,C[15C]([16CH]c1ccc(N2Cc3ccccc3C2=O)cc1)([18O][17O])[14C@H]([17C]=[15N])c1ccccc1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)(OO)[C@H](C=N)c1ccccc1,0.1198434939035633,0.9290728318780784
42900,377364,12.0,C[15C][18O][15N]([17C])[16C@@H]([14CH]c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,CCON(C)[C@@H](Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1,0.1317757361147544,0.9348265032336035
42920,861454,12.0,C[15C]12[14C@@H](c3ccccc3)[17C]1[18O][15N]2[17O],CC12[C@@H](c3ccccc3)C1ON2O,0.19127901725563576,0.9384490661490013
42940,861004,12.0,C[15C]1([17O])[14C@@H](c2ccccc2)[17C]12[15N][16C@@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,CC1(O)[C@@H](c2ccccc2)C12N[C@@H]2c1ccc(N2Cc3ccccc3C2=O)cc1,0.06888775539611537,0.9896621067854989
