rmat_tag,distance,largest_frag,largest_cleaned
1048862,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]([17C][17O])[15N]=[14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc([C@H](CO)N=Cc2ccccc2)cc1
1035908,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1[17O][14C@H]([15N][18O])c1ccccc1F,CC1C(O[C@H](NO)c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1035902,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1[18O][15N][14C@@H]([17O])c1ccccc1F,CC1C(ON[C@@H](O)c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1035901,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1[18O][17O][14C@H]([15N])c1ccccc1F,CC1C(OO[C@H](N)c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1035835,6.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@H](c2ccccc2F)[17O][17C]1[18O],CC1C(O)O[C@@H](c2ccccc2)N[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1035776,6.0,C[15C]1[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O][17C]1[17O][14C@H]([15N])c1ccccc1F,CC1C(O[C@H](N)c2ccccc2)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1035760,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1([18O])[15N][14C@H](c2ccccc2F)[17O]1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C1(O)N[C@H](c2ccccc2)O1
1035745,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1[17O][14C@@H](c2ccccc2F)[15N][18O]1,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C1ON[C@H](c2ccccc2)O1
1035741,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C][17O][14C@H]([15N])c1ccccc1F,CC(CO[C@H](N)c1ccccc1)Cc1ccc(N2Cc3ccccc3C2=O)cc1
1035640,6.0,C[15C]1=[15N][14C@H](c2ccccc2F)[17O][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1=N[C@H](c2ccccc2)OC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1035637,6.0,C[15C](=[15N][14C@@H]([17O])c1ccccc1F)[16C@@H]([17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(=N[C@@H](O)c1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1
1035620,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)=[15N][14C@@H]([17O][17C][18O])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)=N[C@@H](OCO)c1ccccc1
1035543,6.0,C[15C]1([16C@@H]([17C][18O])c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@H](c2ccccc2F)[17O]1,CC1([C@@H](CO)c2ccc(N3Cc4ccccc4C3=O)cc2)N[C@H](c2ccccc2)O1
1035427,6.0,C[15C]12[18O][17C]3([17O][14C@@H](c4ccccc4F)[15N]13)[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12OC3(O[C@@H](c4ccccc4)N13)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
1035420,6.0,C[15C]1([18O])[15N][14C@H](c2ccccc2F)[17O][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(O)N[C@H](c2ccccc2)OC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1035418,6.0,C[15C]1([15N][14C@@H]([17O])c2ccccc2F)[18O][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(N[C@@H](O)c2ccccc2)OC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1035386,6.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@H](c2ccccc2F)[17O][17C][18O]1,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)N[C@H](c2ccccc2)OCO1
1035268,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]2[17O][14C@@H](c3ccccc3F)[15N]12,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C2O[C@@H](c3ccccc3)N12
1035265,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]([18O])[15N]1[14C@@H]([17O])c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C(O)N1[C@@H](O)c1ccccc1
1035259,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C][17O][14C@@H](c2ccccc2F)[15N]1[18O],CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)CO[C@@H](c2ccccc2)N1O
1035255,6.0,C[15C]([16C@@H]([17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]1[17O][14C@H]1c1ccccc1F,CC([C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1)N1O[C@H]1c1ccccc1
1035917,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1([18O])[15N][14C@@H]([17O])c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)N[C@@H](O)c1ccccc1
1054207,6.0,C[15C]([15N]=[14CH]c1ccccc1F)[16C@@H]([17C][18O][17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N=Cc1ccccc1)[C@@H](COO)c1ccc(N2Cc3ccccc3C2=O)cc1
1035921,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]12[15N][14C@H](c1ccccc1F)[17O]2,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C12N[C@H](c1ccccc1)O2
1036161,6.0,C[15C]1([18O])[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1[17O][14C@H]([15N])c1ccccc1F,CC1(O)C(O[C@H](N)c2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1048823,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[17O][17C]2([18O])[15N]=[14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc([C@H]2OC2(O)N=Cc2ccccc2)cc1
1048815,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[17O][17C]2[18O][15N]=[14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc([C@H]2OC2ON=Cc2ccccc2)cc1
1048792,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@@H]([18O])[17C](=[17O])[15N]=[14CH]c2ccccc2F)cc1,O=C(N=Cc1ccccc1)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1
1048784,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]([17C]=[17O])[18O][15N]=[14CH]c2ccccc2F)cc1,O=C[C@H](ON=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1048768,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C]2([15N]=[14CH]c3ccccc3F)[17O][18O]2)cc1,O=C1c2ccccc2CN1c1ccc(CC2(N=Cc3ccccc3)OO2)cc1
1048765,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C]([17O])[15N]=[14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(CC(O)N=Cc2ccccc2)cc1
1048748,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C][17O][15N]=[14CH]c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(CCON=Cc2ccccc2)cc1
1048706,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]([15N]=[14CH]c2ccccc2F)[18O][17C]=[17O])cc1,O=CO[C@@H](N=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1048618,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][18O][17C](=[17O])[15N]=[14CH]c2ccccc2F)cc1,O=C(N=Cc1ccccc1)OCc1ccc(N2Cc3ccccc3C2=O)cc1
1038477,6.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([18O])[17O][14C@H]([15N])c1ccccc1F,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(O)O[C@H](N)c1ccccc1
1038165,6.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N][14C@@H]([17O][17C][18O])c1ccccc1F,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)N[C@@H](OCO)c1ccccc1
1037849,6.0,C[15C](=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][17C][17O][14C@H]([15N])c1ccccc1F,CC(=Cc1ccc(N2Cc3ccccc3C2=O)cc1)OCO[C@H](N)c1ccccc1
1036862,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)=[17C]([18O])[17O][14C@H]([15N])c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)=C(O)O[C@H](N)c1ccccc1
1036554,6.0,C[15C]12[16C@H](c3ccc(N4Cc5c(F)cccc5C4=O)cc3)[17C]13[17O][14C@@H](c1ccccc1F)[15N]2[18O]3,CC12[C@H](c3ccc(N4Cc5ccccc5C4=O)cc3)C13O[C@@H](c1ccccc1)N2O3
1036551,6.0,C[15C]12[15N][14C@H](c3ccccc3F)[17O][17C]1[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12N[C@H](c3ccccc3)OC1[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
1036545,6.0,C[15C]1([15N][14C@@H]([17O])c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1[18O],CC1(N[C@@H](O)c2ccccc2)C(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1036476,6.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[15N][14C@H](c2ccccc2F)[17O][17C]1[18O],CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)N[C@H](c2ccccc2)OC1O
1036357,6.0,C[15C]1([17O][14C@H]([15N])c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1[18O],CC1(O[C@H](N)c2ccccc2)C(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1036086,6.0,C[15C]1([16CH]c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O][17C]1[17O][14C@H]([15N])c1ccccc1F,CC1(Cc2ccc(N3Cc4ccccc4C3=O)cc2)OC1O[C@H](N)c1ccccc1
1054280,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)([15N]=[14CH]c1ccccc1F)[18O][17C][17O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)(N=Cc1ccccc1)OCO
2043220,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C]([17O])[14C@H]([15N][18O])c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(CC(O)[C@H](NO)c2ccccc2)cc1
2043219,6.0,[15N][14C@H](c1ccccc1F)[17C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17O][18O],N[C@H](c1ccccc1)C(Cc1ccc(N2Cc3ccccc3C2=O)cc1)OO
2043210,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C]2[18O][15N][14C@@H]2c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(CC2ON[C@@H]2c2ccccc2)cc1
2043197,6.0,[15N][14C@@H]([17C][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,N[C@@H](CCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
2043169,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH]=[15N][14C@H](c2ccccc2F)[17C](=[17O])[18O])cc1,O=C(O)[C@H](N=Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
2043086,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@@H]2[15N][14C@H](c3ccccc3F)[17C](=[17O])[18O]2)cc1,O=C1O[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)N[C@@H]1c1ccccc1
2043059,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][15N]2[18O][17C](=[17O])[14C@H]2c2ccccc2F)cc1,O=C1ON(Cc2ccc(N3Cc4ccccc4C3=O)cc2)[C@@H]1c1ccccc1
2043056,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][15N][14C@@H]([17C]=[17O])c2ccccc2F)cc1,O=C[C@H](NCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
2043050,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][15N][14C@H](c2ccccc2F)[17C]([17O])[18O])cc1,O=C1c2ccccc2CN1c1ccc(CN[C@H](c2ccccc2)C(O)O)cc1
2042953,6.0,[15N][14C@H](c1ccccc1F)[17C]([18O])[17O][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@H](c1ccccc1)C(O)OCc1ccc(N2Cc3ccccc3C2=O)cc1
2026467,6.0,C[15C]([15N])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1([18O])[17O][14C@@H]1c1ccccc1F,CC(N)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1(O)O[C@@H]1c1ccccc1
2025485,6.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1([18O][15N])[17O][14C@@H]1c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1(ON)O[C@@H]1c1ccccc1
2011307,6.0,C[15C]([15N])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[14C@H]([18O])c1ccccc1F,CC(N)[C@@H](C(=O)[C@H](O)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
2010325,6.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[14C@H]([18O][15N])c1ccccc1F,CC[C@@H](C(=O)[C@H](ON)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1094034,6.0,C[15C](=[15N])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[14CH]c1ccccc1F,CC(=N)[C@@H](C(=O)Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1094030,6.0,C[15C](=[15N])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])([18O])[14CH]c1ccccc1F,CC(=N)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)(O)Cc1ccccc1
1093398,6.0,C[15C]1([15N])[17O][17C]([18O])([14CH]c2ccccc2F)[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(N)OC(O)(Cc2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1092948,6.0,C[15C]([15N])([18O])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[14CH]c1ccccc1F,CC(N)(O)[C@@H](C(=O)Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
2043229,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C]23[17O][15N]([18O]2)[14C@@H]3c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(CC23ON(O2)[C@@H]3c2ccccc2)cc1
2043240,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C]2([18O])[15N][14C@@H]2c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc(CC2(O)N[C@@H]2c2ccccc2)cc1
2043890,6.0,C[15C][18O][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[14C@H]([15N])c1ccccc1F,CCO[C@@H](C(=O)[C@H](N)c1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
2043871,6.0,C[15C][18O][15N][14C@H](c1ccccc1F)[17C](=[17O])[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CCON[C@@H](C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
2043791,6.0,C[15C][18O][17C](=[17O])[14C@H]([15N][16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)c1ccccc1F,CCOC(=O)[C@H](NCc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
2043515,6.0,[15N][14C@H](c1ccccc1F)[17C]([17O])=[16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@@H](C(O)=Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
2043397,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@@H]2[17C](=[17O])[14C@@H](c3ccccc3F)[15N]2[18O])cc1,O=C1[C@@H](c2ccccc2)N(O)[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
2043395,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[15N]3[17O][17C]2([18O])[14C@H]3c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc([C@H]2N3OC2(O)[C@H]3c2ccccc2)cc1
2043393,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[15N][14C@H](c3ccccc3F)[17C]23[17O][18O]3)cc1,O=C1c2ccccc2CN1c1ccc([C@H]2N[C@H](c3ccccc3)C23OO3)cc1
2043387,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[15N][14C@H](c3ccccc3F)[17C]2[17O])cc1,O=C1c2ccccc2CN1c1ccc([C@H]2N[C@H](c3ccccc3)C2O)cc1
2043314,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[17O][17C]23[18O][15N][14C@@H]3c2ccccc2F)cc1,O=C1c2ccccc2CN1c1ccc([C@H]2OC23ON[C@@H]3c2ccccc2)cc1
2043310,6.0,[15N][14C@H](c1ccccc1F)[17C]1[17O][16C@@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@H](c1ccccc1)C1O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
2043303,6.0,[15N][14C@H](c1ccccc1F)[17C]([18O])[16C@H]([17O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,N[C@H](c1ccccc1)C(O)[C@H](O)c1ccc(N2Cc3ccccc3C2=O)cc1
2043271,6.0,O=C1c2cccc(F)c2CN1c1ccc([16C@H]2[18O][15N][14C@H](c3ccccc3F)[17C]2=[17O])cc1,O=C1[C@@H](c2ccccc2)NO[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
2043232,6.0,O=C1c2cccc(F)c2CN1c1ccc([16CH][17C](=[17O])[14C@H]([15N]=[18O])c2ccccc2F)cc1,O=N[C@@H](C(=O)Cc1ccc(N2Cc3ccccc3C2=O)cc1)c1ccccc1
1035254,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C][18O][15N]1[14C@@H]([17O])c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)CON1[C@@H](O)c1ccccc1
1092451,6.0,C[15C]([15N][18O])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[14CH]c1ccccc1F,CC(NO)[C@@H](C(=O)Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1055391,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)([17C]=[17O])[15N]=[14CH]c1ccccc1F,CC(C=O)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N=Cc1ccccc1
1055388,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)([15N]=[14CH]c1ccccc1F)[17C]([17O])[18O],CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)(N=Cc1ccccc1)C(O)O
1055142,6.0,C[15C]12[17O][17C]1([18O][15N]=[14CH]c1ccccc1F)[16C@H]2c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC12OC1(ON=Cc1ccccc1)[C@H]2c1ccc(N2Cc3ccccc3C2=O)cc1
1054909,6.0,C[15C]1([18O][15N]=[14CH]c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1=[17O],CC1(ON=Cc2ccccc2)C(=O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1054882,6.0,C[15C]1([16C@H]([15N]=[14CH]c2ccccc2F)c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O][17C]1=[17O],CC1([C@H](N=Cc2ccccc2)c2ccc(N3Cc4ccccc4C3=O)cc2)OC1=O
1054664,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1([17O])[15N]=[14CH]c1ccccc1F,CC1[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C1(O)N=Cc1ccccc1
1054652,6.0,C[15C]1[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1[17O][15N]=[14CH]c1ccccc1F,CC1C(ON=Cc2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1054605,6.0,C[15C]([17C]=[17O])[16C@H]([15N]=[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(C=O)[C@H](N=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1054602,6.0,C[15C]([16C@H]([15N]=[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[18O],CC(C(O)O)[C@H](N=Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1054507,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[15N]=[14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(=O)N=Cc1ccccc1
1054505,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])([18O])[15N]=[14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(O)(O)N=Cc1ccccc1
1054490,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([18O])[17O][15N]=[14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)C(O)ON=Cc1ccccc1
1054381,6.0,C[15C]1([15N]=[14CH]c2ccccc2F)[17O][17C][16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1(N=Cc2ccccc2)OC[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1054378,6.0,C[15C]([17O])([15N]=[14CH]c1ccccc1F)[16C@@H]([17C][18O])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(O)(N=Cc1ccccc1)[C@@H](CO)c1ccc(N2Cc3ccccc3C2=O)cc1
1054281,6.0,C[15C]([18O])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N]=[14CH]c1ccccc1F,CC(O)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)N=Cc1ccccc1
1055400,6.0,C[15C]1([15N]=[14CH]c2ccccc2F)[16C@@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[18O][17C]1=[17O],CC1(N=Cc2ccccc2)C(=O)O[C@@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1092784,6.0,C[15C]([15N])([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[18O][17C](=[17O])[14CH]c1ccccc1F,CC(N)(Cc1ccc(N2Cc3ccccc3C2=O)cc1)OC(=O)Cc1ccccc1
1055427,6.0,C[15C]1([15N]=[14CH]c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]1[18O],CC1(N=Cc2ccccc2)C(O)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1055433,6.0,C[15C]1([15N]=[14CH]c2ccccc2F)[16C@H](c2ccc(N3Cc4c(F)cccc4C3=O)cc2)[17C]12[17O][18O]2,CC1(N=Cc2ccccc2)[C@H](c2ccc(N3Cc4ccccc4C3=O)cc2)C12OO2
1092448,6.0,C[15C]1[15N][17O][17C]([18O])([14CH]c2ccccc2F)[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1NOC(O)(Cc2ccccc2)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1092446,6.0,C[15C]([15N])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1([14CH]c2ccccc2F)[17O][18O]1,CC(N)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1(Cc2ccccc2)OO1
1092438,6.0,C[15C]([15N])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([17O])[14CH]c1ccccc1F,CC(N)[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(O)Cc1ccccc1
1092146,6.0,C[15C]([15N])[16C@H]([18O][17C](=[17O])[14CH]c1ccccc1F)c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(N)[C@H](OC(=O)Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1092094,6.0,C[15C]([16CH]c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[15N][18O][17C](=[17O])[14CH]c1ccccc1F,CC(Cc1ccc(N2Cc3ccccc3C2=O)cc1)NOC(=O)Cc1ccccc1
1091279,6.0,C[15C]1[17O][17C]([14CH]c2ccccc2F)([18O][15N])[16C@H]1c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC1OC(Cc2ccccc2)(ON)[C@H]1c1ccc(N2Cc3ccccc3C2=O)cc1
1090619,6.0,C[15C]([18O][15N])[16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C](=[17O])[14CH]c1ccccc1F,CC(ON)[C@@H](C(=O)Cc1ccccc1)c1ccc(N2Cc3ccccc3C2=O)cc1
1090474,6.0,C[15C]([18O][17C](=[17O])[14CH]c1ccccc1F)[16C@H]([15N])c1ccc(N2Cc3c(F)cccc3C2=O)cc1,CC(OC(=O)Cc1ccccc1)[C@H](N)c1ccc(N2Cc3ccccc3C2=O)cc1
1089905,6.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([15N])([17O])[14CH]c1ccccc1F,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(N)(O)Cc1ccccc1
1089883,6.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]1([14CH]c2ccccc2F)[17O][15N][18O]1,CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C1(Cc2ccccc2)ONO1
1089876,6.0,C[15C][16C@H](c1ccc(N2Cc3c(F)cccc3C2=O)cc1)[17C]([14CH]c1ccccc1F)[17O][15N],CC[C@H](c1ccc(N2Cc3ccccc3C2=O)cc1)C(Cc1ccccc1)ON
