,rmat_tag,distance,largest_frag,largest_cleaned,pmi_x,pmi_y
35100,868766,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[15C]23C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=C[16C]2[15N]([17O])[17C]13[18O],CC(Cl)=CC(Cl)=CC1C23C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=CC2N(O)C13O,0.3054304166579582,0.7831933774113301
35200,1418143,13.0,[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]1=[17C][14C]2([17O])C=C(Cl)C=C(Cl)[13C]2[15N][18O]1,CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC1=CC2(O)C=C(Cl)C=C(Cl)C2NO1,0.40018120612743213,0.6994149509763105
35300,1411037,13.0,[16C]C=c1c(=C[15C]23[15N][13C]4C(Cl)=CC(Cl)=C[14C]4([18O])[17C]2[17O]3)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC=c1c(=CC23NC4C(Cl)=CC(Cl)=CC4(O)C2O3)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.34024003674088005,0.807858522190156
35400,1412843,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]13[17O][15C]1(C=2)[15N]3[13C]1C(Cl)=CC(Cl)=C[14C]12[17C][18O]2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC13OC1(C=2)N3C1C(Cl)=CC(Cl)=CC12CO2)N1CCOCC1,0.3261975395065405,0.7893682025434957
35500,183025,13.0,[13C]C(Cl)=CC(Cl)=C[14C][17C]([17O])[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C][15N]=[18O],CC(Cl)=CC(Cl)=CCC(O)CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CCN=O,0.25614078338089213,0.8957343075822274
35600,377988,13.0,[13C]C(Cl)=CC(Cl)=C[14C][16C](C=c1c(=C[15C]=[18O])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1)=[17C]1[15N][17O]1,CC(Cl)=CC(Cl)=CCC(C=c1c(=CC=O)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1)=C1NO1,0.4048816090935216,0.6828032278667675
35700,1312911,13.0,[17C][18O][15C]1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C](=[15N][13C]2[14C]C=C(Cl)C=C2Cl)[17O]1,COC1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC(=NC2CC=C(Cl)C=C2Cl)O1,0.3655336567245793,0.7204116888313732
35800,269340,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1([17C])[17O][15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1[18O],CC(Cl)=CC(Cl)=CC1(C)OCC=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CCN1O,0.32803165842054954,0.7384158586595535
35900,158781,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[15N][17O][15C]C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][18O]1,CC(Cl)=CC(Cl)=CC1=NOCC=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CCO1,0.35108573722952957,0.7316439907564307
36000,1162986,13.0,[13C]C(Cl)=CC(Cl)=C[14C]([17O][18O])=[15C]1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][17C]1,CC(Cl)=CC(Cl)=CC(OO)=C1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CCC1,0.26860557082880754,0.7982352728997865
36100,159780,13.0,[13C]C(Cl)=CC(Cl)=C[14C](=[15N])[18O][17C]=[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]=[17O],CC(Cl)=CC(Cl)=CC(=N)OC=CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC=O,0.16327994791727302,0.875100552039094
36200,282805,13.0,[13C]C(Cl)=CC(Cl)=C[14C](=[15N])[17C][15C](=[18O])C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C],CC(Cl)=CC(Cl)=CC(=N)CC(=O)C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC,0.2965702353039673,0.7649592297789145
36300,1195634,13.0,[13C]C(Cl)=CC(Cl)=C[14C](=[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]=[17O])[17C][18O],CC(Cl)=CC(Cl)=CC(=CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC=O)CO,0.30797240235357803,0.785591920273058
36400,816455,13.0,[13C]C(Cl)=CC(Cl)=C[14C]12[15N]=[17C][16C]([17O])C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]1[18O]2,CC(Cl)=CC(Cl)=CC12N=CC(O)C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC1O2,0.3492345372940911,0.7593173247604279
36500,151256,13.0,[13C]C(Cl)=CC(Cl)=C[14C]=[15N][17C]1[18O][15C]12C=c1c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c1=C[16C][17O]2,CC(Cl)=CC(Cl)=CC=NC1OC12C=c1c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c1=CCO2,0.21046330337254202,0.8741801775212081
36600,282873,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[15N][17O][15C]2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C][18O][17C]12,CC(Cl)=CC(Cl)=CC1=NOC2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CCOC12,0.3282669080774316,0.7623984496583157
36700,1176197,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C]2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]([17O])[18O][17C]2[15N]1,CC(Cl)=CC(Cl)=CC1=C2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC(O)OC2N1,0.24813298370272022,0.7931148312307381
36800,380861,13.0,[13C]C(Cl)=CC(Cl)=C[14C][16C]1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]([17O])[15N]1[18O][17C],CC(Cl)=CC(Cl)=CCC1C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC(O)N1OC,0.38925529397533465,0.7078261149944425
36900,271425,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1([17O])[17C]2=[15C](C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C])[15N]1[18O]2,CC(Cl)=CC(Cl)=CC1(O)C2=C(C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC)N1O2,0.266324246114236,0.825775746170284
37000,1281753,13.0,[13C]C(Cl)=CC(Cl)=C[14C]#[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]([18O])[17O][17C],CC(Cl)=CC(Cl)=CC#CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC(O)OC,0.2563404493294536,0.8503978374448316
37100,842502,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[15N][16C]2([17O][18O])C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]12[17C],CC(Cl)=CC(Cl)=CC1=NC2(OO)C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC12C,0.398583835554046,0.7634630482413054
37200,1154183,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C]2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C](=[17C]2[17O])[18O]1,CC(Cl)=CC(Cl)=CC1=C2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC(=C2O)O1,,
37300,1447280,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C][17C]=[14C]1C=C(Cl)C=C(Cl)[13C]1[15N]([18O][17O])[15C]C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CCC=C1C=C(Cl)C=C(Cl)C1N(OO)CC=2)N1CCOCC1,0.36052634107077275,0.7141968734346913
37400,272641,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1([17O])[17C][15N]1[15C]12C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]1[18O]2,CC(Cl)=CC(Cl)=CC1(O)CN1C12C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC1O2,0.42536210764610083,0.7226342022005735
37500,1199160,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[15C]([15N])C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]([17O])[17C]1,CC(Cl)=CC(Cl)=CC1=C(N)C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC(O)C1,0.2756188657828176,0.8816486463850639
37600,970735,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[15C](=[15N])C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1([17C])[17O],CC(Cl)=CC(Cl)=CC1C(=N)C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1(C)O,0.40117634418325,0.8292703618356916
37700,318905,13.0,[13C]C(Cl)=CC(Cl)=C[14C](=[17C][15N][17O])[18O][15c]1cc2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2c[16c]1,CC(Cl)=CC(Cl)=CC(=CNO)Oc1cc2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2cc1,0.25659568661292365,0.7953661713368314
37800,969407,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[16C]2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]13[18O][17C]2[15N]3[17O],CC(Cl)=CC(Cl)=CC1C2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC13OC2N3O,,
37900,317291,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[17C][16C]23C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=C[15C]2([15N]3)[18O]1,CC(Cl)=CC(Cl)=CC1=CC23C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=CC2(N3)O1,0.3557270859305374,0.7479856058229291
38000,1358070,13.0,[17C][15N]1[17O][14C]2([18O][15C]3C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=C[16C]3)C=C(Cl)C=C(Cl)[13C]12,CN1OC2(OC3C=c4c(C5CCCCC5)c(-c5ccccc5)n(CC(=O)N5CCOCC5)c4=CC3)C=C(Cl)C=C(Cl)C12,0.28506949276083443,0.8634531349890646
38100,935083,13.0,[13C]C(Cl)=CC(Cl)=C[14C](=[17C][15N][18O])[15C]1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1,CC(Cl)=CC(Cl)=CC(=CNO)C1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1,0.32984659162255214,0.7700804015691185
38200,1375976,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]([17O])=[17C][15C]1(C=2)[18O][14C]23C=C(Cl)C=C(Cl)[13C]2[15N]31)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC(O)=CC1(C=2)OC23C=C(Cl)C=C(Cl)C2N31)N1CCOCC1,0.3098566595141993,0.7876324896863813
38300,220830,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[17C][16C]([15N][18O])C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C][17O]1,CC(Cl)=CC(Cl)=CC1CC(NO)C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CCO1,0.323773513719428,0.7658360588187278
38400,304447,13.0,[13C]C(Cl)=CC(Cl)=C[14C]=[17C][16C]1([15N]2[17O][18O]2)C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]1,CC(Cl)=CC(Cl)=CC=CC1(N2OO2)C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC1,0.4138843801023086,0.8440931619143844
38500,1368130,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c(=C[15C]=[17C][15N]2[13C]3C(Cl)=CC(Cl)=C[14C]32)c1=C[16C][18O][17O])N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c(=CC=CN2C3C(Cl)=CC(Cl)=CC32)c1=CCOO)N1CCOCC1,0.303518245116033,0.8032808066009642
38600,236641,13.0,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][15N]([18O]1)[17C]21[15c]2cc3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3c[16c]21,CC(Cl)=CC(Cl)=CC12ON(O1)C21c2cc3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3cc21,,
38700,998389,13.0,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][16C]1([17C]=[18O])C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=C[15C]2[15N],CC(Cl)=CC(Cl)=CC12OC1(C=O)C=c1c(c(C3CCCCC3)c(-c3ccccc3)n1CC(=O)N1CCOCC1)=CC2N,0.3921885895744891,0.7152029176782474
38800,1014139,13.0,[13C]C(Cl)=CC(Cl)=C[14C]12[15C](=[17O])C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]13[17C][15N]23,CC(Cl)=CC(Cl)=CC12C(=O)C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC13CN23,0.3468023764036502,0.7467926866374767
38900,1336207,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C][15N]1[13C]3C(Cl)=CC(Cl)=C[14C]3[18O][17C]1[15C]([17O])C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CCN1C3C(Cl)=CC(Cl)=CC3OC1C(O)C=2)N1CCOCC1,0.38007733247756403,0.7258160306141964
39000,228186,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[17O][17C]12[15N][15C]21C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1[18O],CC(Cl)=CC(Cl)=CC1OC12NC21C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1O,0.32567049043829044,0.7893995626348497
39100,316633,13.0,[13C]C(Cl)=CC(Cl)=C[14C](=[17C][17O])[18O][15C]1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]1=[15N],CC(Cl)=CC(Cl)=CC(=CO)OC1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC1=N,0.4265859170225315,0.8724152408618455
39200,997150,13.0,[13C]C(Cl)=CC(Cl)=C[14C]12[15C]C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]1[17C]([18O])=[15N][17O]2,CC(Cl)=CC(Cl)=CC12CC=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC1C(O)=NO2,0.3013661932628662,0.7566315876082936
39300,231968,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1([17O][15N][16C]C=c2c(=C[15C])c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)[17C][18O]1,CC(Cl)=CC(Cl)=CC1(ONCC=c2c(=CC)c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)CO1,0.2787258011028277,0.7710254169485954
39400,887609,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1([17O])[15C]2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=C[16C]3([15N])[18O][17C]213,CC(Cl)=CC(Cl)=CC1(O)C2C=c3c(C4CCCCC4)c(-c4ccccc4)n(CC(=O)N4CCOCC4)c3=CC3(N)OC213,0.39442584196942954,0.7381079221005182
39500,1316788,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1[17O][15C](C=2)[17C]1[15N]([18O])[13C]1[14C]C=C(Cl)C=C1Cl)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1OC(C=2)C1N(O)C1CC=C(Cl)C=C1Cl)N1CCOCC1,0.42665017947026557,0.764063857474949
39600,890588,13.0,[13C]C(Cl)=CC(Cl)=C[14C]12[17O][17C]13[18O][16C]14C=c5c(c(C6CCCCC6)c(-c6ccccc6)n5CC(=O)N5CCOCC5)=C[15C]21[15N]43,CC(Cl)=CC(Cl)=CC12OC13OC14C=c5c(c(C6CCCCC6)c(-c6ccccc6)n5CC(=O)N5CCOCC5)=CC21N43,0.29751475822457574,0.7759262635940624
39700,1317858,13.0,[16C]C=c1c(=C[15C]23[18O][17O][17C]2[15N]3[13C]2[14C]C=C(Cl)C=C2Cl)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC=c1c(=CC23OOC2N3C2CC=C(Cl)C=C2Cl)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.32231421039883235,0.7775976145718314
39800,187204,13.0,[13C]C(Cl)=CC(Cl)=C[14C][17C]([17O])=[15C]C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C][18O][15N],CC(Cl)=CC(Cl)=CCC(O)=CC=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CCON,0.2763154849809002,0.8154517330804162
39900,875441,13.0,[13C]C(Cl)=CC(Cl)=C[14C]12[18O][16C]3C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=C[15C]1([15N])[17O][17C]32,CC(Cl)=CC(Cl)=CC12OC3C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=CC1(N)OC32,,
40000,876379,13.0,[13C]C(Cl)=CC(Cl)=C[14C]12[18O][16C]3C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=C[15C]1[17C]32[17O][15N],CC(Cl)=CC(Cl)=CC12OC3C=c4c(c(C5CCCCC5)c(-c5ccccc5)n4CC(=O)N4CCOCC4)=CC1C32ON,0.31224268124258725,0.750556501997398
40100,1088763,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[16C]([15N]2[18O][17C]2[17O])C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]1,CC(Cl)=CC(Cl)=CC1=C(N2OC2O)C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC1,0.34545504221519574,0.7034963465629146
40200,1316139,13.0,[17C][15C]([18O])C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=C[16C]([17O])[15N][13C]1[14C]C=C(Cl)C=C1Cl,CC(O)C=c1c(C2CCCCC2)c(-c2ccccc2)n(CC(=O)N2CCOCC2)c1=CC(O)NC1CC=C(Cl)C=C1Cl,0.3976467531811265,0.6949537997510966
40300,247769,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1[17C][15C]([17O])(C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])[18O][15N]1,CC(Cl)=CC(Cl)=CC1CC(O)(C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC)ON1,0.20994207621591174,0.8624010055977377
40400,206306,13.0,[13C]C(Cl)=CC(Cl)=C[14C]([17C][17O])[18O][15C]1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C][15N]1,CC(Cl)=CC(Cl)=CC(CO)OC1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CCN1,0.3113301681398418,0.8231155565237971
40500,1326348,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C](=[18O])[15C]([17O])([17C][15N][13C]1[14C]C=C(Cl)C=C1Cl)C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC(=O)C(O)(CNC1CC=C(Cl)C=C1Cl)C=2)N1CCOCC1,0.2782356271495484,0.8231988306833715
40600,929111,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[17C]([17O][15N]=[18O])[16C]C=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=C[15C]1,CC(Cl)=CC(Cl)=CC1=C(ON=O)CC=c2c(c(C3CCCCC3)c(-c3ccccc3)n2CC(=O)N2CCOCC2)=CC1,0.40186295341921413,0.7285323566647322
40700,1394929,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C][15N]([13C]1C(Cl)=CC(Cl)=C[14C]1[17C][17O])[15C](=[18O])C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CCN(C1C(Cl)=CC(Cl)=CC1CO)C(=O)C=2)N1CCOCC1,0.35784107813756144,0.740011245942924
40800,338214,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1=[17C]([18O][17O])[15C](C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C])=[15N]1,CC(Cl)=CC(Cl)=CC1=C(OO)C(C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC)=N1,0.24177076442621317,0.8170631312046432
40900,1394243,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1=[15N][13C]3C(Cl)=CC(Cl)=C[14C]3[17C]1[18O][15C](=[17O])C=2)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1=NC3C(Cl)=CC(Cl)=CC3C1OC(=O)C=2)N1CCOCC1,0.3618411955495005,0.7442036636463136
41000,1046138,13.0,[13C]C(Cl)=CC(Cl)=C[14C]12[16C]C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C]1[17C]2[18O][15N],CC(Cl)=CC(Cl)=CC12CC=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CC1C2ON,0.4127647082969145,0.7818400502668941
41100,64729,13.0,[13C]C(Cl)=CC(Cl)=C[14C][17O][16C](C=c1c(=C[15C]=[15N])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1)[18O][17C],CC(Cl)=CC(Cl)=CCOC(C=c1c(=CC=N)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1)OC,0.33716514884522286,0.8452963931830523
41200,64524,13.0,[13C]C(Cl)=CC(Cl)=C[14C][17O][15C]1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]([17C])=[15N]1,CC(Cl)=CC(Cl)=CCOC1C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC(C)=N1,0.3310646462359381,0.8163157529543791
41300,1606243,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]13[18O][17C]1=[15C](C=2)[14C]1C=C(Cl)C=C(Cl)[13C]1[15N]3[17O])N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC13OC1=C(C=2)C1C=C(Cl)C=C(Cl)C1N3O)N1CCOCC1,0.37318457044732484,0.691856753680745
41400,66617,13.0,[13C]C(Cl)=CC(Cl)=C[14C][17O][15C]1([18O])C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=C[16C]=[17C]1,CC(Cl)=CC(Cl)=CCOC1(O)C=c2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCOCC3)c2=CC=C1,0.2405901714442882,0.8155995649764292
41500,1603426,13.0,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=C[16C]1=[17C][15C](C=2)[14C]2C=C(Cl)C=C(Cl)[13C]2[15N][17O]1)N1CCOCC1,O=C(Cn1c(-c2ccccc2)c(C2CCCCC2)c2c1=CC1=CC(C=2)C2C=C(Cl)C=C(Cl)C2NO1)N1CCOCC1,0.3666816057118938,0.700766138162976
41600,1617652,13.0,[16C]C=c1c(=C[15C]23[17C]4[18O][14C]25C=C(Cl)C=C(Cl)[13C]5[15N]43)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC=c1c(=CC23C4OC25C=C(Cl)C=C(Cl)C5N43)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,,
41700,1616804,13.0,[16C]C=c1c(=C[15C]2[17C]([17O])=[15N][13C]3C(Cl)=CC(Cl)=C[14C]32[18O])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,CC=c1c(=CC2C(O)=NC3C(Cl)=CC(Cl)=CC32O)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1,0.28433572905756743,0.8243668344224255
41800,44205,13.0,[13C]C(Cl)=CC(Cl)=C[14C][18O][16C](C=c1c(=C[15C]#[15N])c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1)=[17C][17O],CC(Cl)=CC(Cl)=CCOC(C=c1c(=CC#N)c(C2CCCCC2)c(-c2ccccc2)n1CC(=O)N1CCOCC1)=CO,0.3363817553100389,0.7235885186357844
41900,469220,13.0,[13C]C(Cl)=CC(Cl)=C[14C]1([16C]2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=C[15C][18O]2)[15N][17O]1,CC(Cl)=CC(Cl)=CC1(C2C=c3c(c(C4CCCCC4)c(-c4ccccc4)n3CC(=O)N3CCOCC3)=CCO2)NO1,0.29824240212920133,0.8377745275614621
