rmat_tag,distance,SMILES
42177300_S2,12.0,CCNC12OC3C=CC(C)=CC14OC3C42
42177500_S2,13.0,CCN1C23C(=O)C=CC(C)=CC24C3C14O
42178300_S2,9.0,CCN1C2OC13C2C31C=C(C)C=CC1
42178800_S2,9.0,CCN1OC23OC14C2C41C=C(C)C=CC31
42179600_S2,9.0,CC=CC(=CC1C2C(=O)OC12NCC)C
42179900_S2,10.0,CCNC1(O)C2CC21C=C(C=CCO)C
42180000_S2,11.0,CCNC12OCC=CC(C)=CC1C2C
42180700_S2,13.0,CCNC12OOC3C=CC(C)=CC1C2C3
42180900_S2,14.0,CCN1C23C=C(C)C=CC4(O)CC2C13O4
42181700_S2,10.0,CCN1OC12C(C=O)C21C=C(C)C=CC1
42182000_S2,9.0,CCN1C2C=CC(C)=CC23C2C(=O)OC213
42182300_S2,12.0,CCNC12OOC34C=CC(C)=CC31C2C4
42183000_S2,9.0,CC=CC(=CC1C(CO)C1=NCC)C
42185400_S2,12.0,CCN=C1C(C)C12C=C(C)C=CC21OO1
42185800_S2,11.0,CCN=C1C2C(=O)C3(O)C=CC(C)=CC213
42186500_S2,14.0,CC=CC(=CC1(O)C2C(N(O)CC)C21)C
42186900_S2,11.0,OCC=CC(=CC1C2C(O)C12)C
42187000_S2,14.0,CCN1C2C3C2C31C=C(C=CCO)C
42187400_S2,12.0,CCNC12C3C1C32C=C(C=CCO)C
42187500_S2,15.0,CCNC1(C=C(C=CC2OO2)C)C2CC21
42187600_S2,16.0,CCN1OC(=O)C=CC(C)=CC12C1CC12
42187700_S2,14.0,O=C(O)C=CC(=CC1C2CC12)C
42188000_S2,13.0,CCNCC=CC(=CC12C3C1C32)C
42188400_S2,14.0,CCNC1C=CC(C)=CC2(O1)C1CC12
42188600_S2,15.0,CCN1C2(C=CC(C)=CC34C5C3C514)OO2
42188700_S2,13.0,CCN1OC23C4C2C43C=C(C)C=CC1=O
42189400_S2,13.0,CCN(O)OC12CC=CC(C)=CC3C1C32
42189500_S2,15.0,CCNC12C=C(C)C=CCC3C1C32
42189700_S2,15.0,CCN1C23C=C(C)C=CC(O)C14C2C34
42190300_S2,16.0,CCN1C23C=CC(C)=CC4(O2)C2C4C213
42192700_S2,14.0,CC1=CC23C(C=C1)C1C2C13
42194000_S2,13.0,CC=CC(=CC1(ONCC)C2C3OC321)C
42194200_S2,15.0,CCN=C1C2C3C=C(C)C=CCOC132
42194400_S2,15.0,CC1=CC23OC(C=C1)OC21CC31
42194500_S2,11.0,CCNCC=CC(=CC1C2C3(O)OC123)C
42194800_S2,15.0,CCN1C2C=CC(C)=CC34C5C13C54OO2
42195400_S2,16.0,CCN1OC23C4C(O)C=CC(C)=CC12C43
42195500_S2,15.0,CCNC1C=CC(C)=CC2C3C1C23OO
42196900_S2,15.0,CCN1C23C=CC(C)=CC24C2C13C24OO
42197400_S2,12.0,CC=CC(=CC1(O)C2C3OC321)C
42197700_S2,14.0,CCNC12C3C14C=C(C)C=CCOOC342
42197800_S2,14.0,CCN1OC2C3C14C=C(C)C=CCOC234
42197900_S2,15.0,CCN1CC=CC(C)=CC2C3CC23OO1
42198500_S2,14.0,CCN=C1C=CC(C)=CC2C3C(O)C23O1
42199300_S2,16.0,CC1=CC23OC24C(=CC=C1)C34
42199600_S2,13.0,CCNC1C2C3(C=C(C)C=CC3O)C12O
42201300_S2,11.0,CCNC12C(O)C1C2C=C(C=CC=O)C
42202500_S2,11.0,CCN1OC23CC=CC(C)=CC4C2C413
42202700_S2,14.0,CCN1OC2C=CC(C)=CC3(O)C4C2C413
42202800_S2,13.0,CCN(O)C12C3C14C=C(C)C=CC(=O)C342
42204600_S2,10.0,CCN(O)C12C3C1(O)C1C=CC(C)=CC132
42204700_S2,11.0,CCNC12C3C14C=C(C)C=CC41OOC312
42204900_S2,11.0,CCN1C23C=CC(C)=CC24C2C3(OO)C214
42227700_S2,10.0,CCNOC1OC2C=C(C)C=CCCC21
42227900_S2,12.0,CCN1C(O)C2CCC=CC(C)=CC21O
42228200_S2,10.0,CCNC12OC13C=C(C)C=CCCC32
42228600_S2,12.0,CCN1OCC2CC=C(C)C=CC(C2)O1
42228700_S2,13.0,CCNC1OC2C=CC(C)=CC(=O)C1C2
42228900_S2,12.0,CCNC1C2CC3C=CC(C)=CC12O3
42229200_S2,11.0,CCNC12C=C(C)C=CC(=O)CC1C2O
42229300_S2,13.0,CCNOC1C=C(C)C=CC(O)CC1C
42229400_S2,12.0,CCN1C2C=C(C)C=CC3CC2C1O3
42229800_S2,14.0,CCN=C1OC23C=CC(C)=CC(O2)C1C3
42229900_S2,13.0,CCN1OC2(O)C=CC(C)=CC3C1C3C2
42230400_S2,9.0,CCNC1C=CC(C)=CC2OC(=O)C2C1
42230700_S2,9.0,CCNC1C=CC(C)=CC2C(C1)C21OO1
42231100_S2,14.0,CCN1C2OC34C=C(C)C=CC1(CC23)O4
42231500_S2,12.0,CCN1C2OC13C=CC(C)=CCC2C3
42231700_S2,13.0,CCN1C2C3CC14C=CC(C)=CC23O4
42232100_S2,13.0,CCN=C1C=CC(C)=CCC(C)C1
42233000_S2,11.0,CCNOC1C=C(C)C=CC2CC1C2=O
42233200_S2,12.0,CCN1OC12C=C(C)C=CC1CC2C1=O
42233300_S2,13.0,CCN=C1C=C(C)C=CC2CC1C2=O
42233400_S2,11.0,CCNC12C3C=CC(C)=CC1C2C3
42233500_S2,11.0,CCN1OC23C4C=CC(C)=CC12C3C4
42233700_S2,14.0,CCNC12OC34C=C(C)C=CC1(CC32)O4
42233900_S2,11.0,CCNC12C=C(C)C=CC34CC1C32O4
42234300_S2,12.0,CCN1OC23C=CC(C)=CC4C(C2)C43O1
42234700_S2,13.0,CCNC12C=CC(C)=CCC(C1)C2
42234800_S2,14.0,CCN(O)C12C=CC(C)=CC(O)C(C1)C2
42235000_S2,12.0,CCNC12C=CC(C)=CC3C1C3C2
42235100_S2,14.0,CCN1C23C=CC(C)=CC14C2C4C3
42236000_S2,14.0,OC1C=C(C)C=CC2=CC1C2
42236100_S2,15.0,CCN1C2=C3C=CC(C)=CC1(O)C2C3
42237000_S2,9.0,CCNOCC1CC2C=CC(C)=CC21
42237100_S2,11.0,CCN1OCC2CC3C=CC(C)=CC32O1
42237200_S2,11.0,CCN=C(O)C1CC2C=CC(C)=CC21O
42237500_S2,9.0,CCN1OC12C1CC3C=CC(C)=CC312
42237700_S2,12.0,CCN(O)OC12C=CC(C)=CC1C(C)C2
42238200_S2,12.0,CCNOC12C=C(C)C=CC1(O)CC2C
42238400_S2,12.0,CCN=C1C2CC3(OO)C=CC(C)=CC123
42238900_S2,11.0,CCNC12C=CC(C)=CC1(O)C(C)C2
42241600_S2,8.0,O=CC1CC2=C1C=C(C)C=C2
42243000_S2,13.0,CCNC1OC2CC=CC(C)=CC(=O)C12
42243200_S2,12.0,CCNC1C2C3CC=CC(C)=CC12O3
42243500_S2,11.0,CCNC12C=C(C)C=CC3OC3C1C2O
42243600_S2,14.0,CCNC1C=C(C)C=CC2OOC2C1C
42243900_S2,15.0,CCN=C1C=C(C)C=CC(=O)C(O)C1C
42244000_S2,13.0,CCN1C2OOC3C1C=CC(C)=CCC23
42244500_S2,13.0,CCNC12C=CC(C)=CC3CC3C1OO2
42245100_S2,13.0,CC1=CCC2C3OC2C3C=C1
42245200_S2,11.0,CCNC1C=C(C)C=CC2C3OC2(O)C13
42245500_S2,12.0,CC1=CC2C3C2C2OC32C=C1
42246000_S2,14.0,CCN1OC2C3C4C3(O)C=C(C)C=CC421
42247000_S2,9.0,CC1=CC23OC4OC(C2C=C1)C43
42247700_S2,11.0,CCNC12C=CC(C)=CC13OC2C3CO
42248300_S2,12.0,CCNOC1C2C3OC24C=C(C)C=CC314
42249800_S2,14.0,CCN=C1OC2C=CC(C)=CCC1C2=O
42250000_S2,15.0,CCN1C2C=C(C)C=CC1(O)C(=O)C2C
42250500_S2,15.0,CCN1OC2=C3C=CC(C)=CC1C2C3=O
42251400_S2,13.0,CCN1OC2CC=CC(C)=CC3OC1C32
42251500_S2,12.0,CCNC12C=C(C)C=CCC(O)C1CO2
42251600_S2,10.0,OC1CC=CC(C)=CC2CC21
42251700_S2,11.0,CCNC12C=C(C)C=CCC3OOC1C32
42251900_S2,16.0,CCN=CC1C2OC13C=C(C)C=CC2O3
42252000_S2,14.0,CCN1OC2C3C=CC(C)=CC4(O3)C1C24
42252200_S2,13.0,CCNC1OC2C=C(C)C=CC3OC3C21
42252800_S2,15.0,CCN1OC12C=CC(C)=CC1OC2C1C
42253200_S2,14.0,CCN=C1C=CC(C)=CC2OC1C2C=O
42253600_S2,15.0,CCNOC1C2C=CC(C)=CC(=O)C1C2
42253800_S2,11.0,OC12C3C=CC(C)=CC14OC3C42
42254000_S2,11.0,OC12C=CC(C)=CC3C4C1OC342
42254900_S2,14.0,CCNOC1=C2C=CC(C)=CC3OC2C13
42255400_S2,11.0,CCNC(=O)C1C2C=C(C)C=CC2C1O
42255500_S2,12.0,CCN1OC2C3C=CC(C)=CC31C2C=O
42255600_S2,10.0,CCNOC1C2C=CC(C)=CC23C(=O)C13
42256200_S2,11.0,CCN1C23C=CC(C)=CC12C(CO)C3O
42256700_S2,10.0,CC1=CC2C3C4OC3C24C=C1
42257500_S2,10.0,CCN=C1OC2C3=C(C=C(C)C=C3)C12
42258100_S2,11.0,OC12CC=CC(C)=CCC1CO2
42258500_S2,15.0,CCNCC1CC=C(C)C=CC23OC12O3
42258600_S2,13.0,CCNC1C=CC(C)=CC2CC2C12OO2
42259200_S2,16.0,CCNC1C2C3C=C(C)C=CC14OC24O3
42259400_S2,13.0,CCNC12C=CC(C)=CC34OC15OC32C45
42259600_S2,15.0,CCNOC1(O)C2=CC1CC=C(C)C=C2
42259900_S2,13.0,CCNCC1C23C=C(C)C=CC2C1(O)O3
42260100_S2,13.0,CC1C23C=C(C)C=CC24OC14O3
42260500_S2,13.0,CCN1C23C=C(C)C=CC24C12OC4(O)C32
42261200_S2,14.0,CCN1CC2C1C=C(C)C=CCC2=O
42261700_S2,13.0,CCNC1C=C(C)C=CC2C(O)C1C2=O
42262000_S2,15.0,CCNC1=C2C=CC(C)=CCC1C2=O
42262200_S2,10.0,O=C1C2C(=O)C3C=CC(C)=CC132
42262900_S2,10.0,CCN1C(OO)C2CC=C(C)C=CCC21
42263600_S2,9.0,CCNC1C2C=CC(C)=CC(O2)C1C=O
42264100_S2,11.0,CCN1C2C=C(C)C=CC(O)C1C2C
42266000_S2,13.0,CCN1C2C3C=CC(C)=CC(O)(O)C2C31
42266100_S2,12.0,CCN1C2C3C=CC(C)=CC14OOC3C24
42266400_S2,12.0,CCN1C2C3C(O)C=C(C)C=CC24OC314
42266500_S2,10.0,CCN1OC23C=CC(C)=CC4C(C12)C43O
42266700_S2,11.0,CCNC1C2C3C=C(C)C=CC1(O)C2O3
42267700_S2,13.0,CCN(OO)C1C2=CC1CC=C(C)C=C2
42268500_S2,6.0,CCNC1C2C=CC(C)=CC23OC(=O)C13
42268900_S2,8.0,CCNC1C2COC13C=CC(C)=CC23
42269000_S2,7.0,CCN1C2C3C(=O)OC24C=CC(C)=CC314
42272400_S2,8.0,CCNC12CC=CC(C)=CC3C(O1)C32
42272700_S2,12.0,CCNC12OC(C=C(C)C=CC1O)C2C
42273800_S2,14.0,CCN1C2C3CC=C(C)C=CC24OOC314
42274000_S2,12.0,CCN1C23C=CC(C)=CCC(C2)C13O
42274300_S2,14.0,CCN1C2=C3C=CC(C)=CCC2C31OO
42274700_S2,10.0,CCN1OC23C=C(C)C=CC2C12OCC32
42275500_S2,12.0,CCNC12OOC34C=C(C)C=CC31CC42
42276900_S2,10.0,CCN1OC2C=CC(C)=CC3C4OC21C34
42277000_S2,12.0,CCN1C2OC13C(=O)C=CC(C)=CCC23
42277100_S2,10.0,CCN1C2(O)C3C=C(C)C=CC4OC41C32
42277300_S2,9.0,CCN1C2C=CC(C)=CC3C(O)C3C21O
42277800_S2,10.0,CCN1C2C=C(C)C=CC3C4(O)OC31C24
42278000_S2,11.0,CCN1C2C=C(C)C=CC34OC35OC14C25
42279200_S2,10.0,CCN1OC23C=CC(C)=CC24CC4C13O
42281100_S2,12.0,CCN=C1C2C=CC(C)=CC3(OCC13)O2
42281600_S2,13.0,CCN=C1C(=O)C=CC(C)=CC(O)C1C
42282200_S2,11.0,CCN=C1C2CC=C(C)C=CC1(O)C2O
42283400_S2,10.0,CCN=C1C2COC13C=CC(C)=CC23O
42284000_S2,11.0,CCN=C1C2C(=O)C13C=CC(C)=CC23O
42284500_S2,6.0,CCN=C1C2=C(C=C(C)C=C2)C1C(O)O
42285000_S2,12.0,CCNC1(OO)C2CC=CC(C)=CCC21
42285700_S2,13.0,CCNC1(O)C2C3C=CC(C)=CC(O3)C21
42285800_S2,16.0,CCN1C2C3C4C=CC(C)=CC1(OO4)C23
42286500_S2,13.0,CCNC1C=C(C)C=CC2(O)OC3C1C32
42286700_S2,15.0,CCNC1C2C(=O)C=CC(C)=CC(O)C12
42286900_S2,12.0,CCNC1C=CC(C)=CC2OC3C1C23
42287000_S2,14.0,CCNC1C=CC(C)=CC(=O)C2C(=O)C12
42287500_S2,12.0,CCNC1(O)C=CC(C)=CC23OC24C1C34
42287700_S2,14.0,CCNC12C=CC(C)=CC(O1)C1CC12
42288100_S2,13.0,CCN=C1C=CC(C)=CCC2C(OO)C12
42288700_S2,12.0,CCNOC12C3C=CC(C)=CCC1C32
42288800_S2,13.0,CCNC1C=C(C)C=CC2C3C1C23
42288900_S2,15.0,CCN=C1C=C(C)C=CC2C3C1C23
42289300_S2,15.0,CC1=CC2OC3(C=C1)C1C2C13
42289400_S2,14.0,CCNOOC12C=CC(C)=CC3C4C1C342
42289800_S2,14.0,CCNC12C=CC(C)=CC3(OO)C4C1C423
42290600_S2,13.0,CCN(O)C1C2C3C=CC(C)=CC3(O)C12
42291000_S2,10.0,OC1C2C3C=C(C)C=CC3(O)C12
42291100_S2,13.0,CCN1C2C3C2C12C=C(C)C=CC32O
42291500_S2,11.0,CCNC12C3C1C21C=C(C)C=CC31O
42292700_S2,12.0,OC12C=C(C)C=CC13C1C2C13
42294400_S2,15.0,CCNOC12C=C(C)C=CCC3(CC13)O2
42294500_S2,13.0,CCN=C1C=C(C)C=CCC23OC2C13
42294600_S2,13.0,CCN(O)C12C=C(C)C=CCC3(O)C1C23
42294700_S2,13.0,CCNC1C=C(C)C=CC2OC23C(O)C13
42294800_S2,16.0,CCN1OC2C=CC(C)=CC3OC24C1C34
42294900_S2,14.0,CCNOC12C3C=CC(C)=CC4(O3)C1C42
42295100_S2,13.0,CCN1C2C=CC(C)=CCC3C14OC234
42295700_S2,13.0,CCN=C1C=CC(C)=CC2(O)C3C24OC134
42295900_S2,13.0,CC1=CCC2C34OC23C4C=C1
42296100_S2,16.0,CCN=C1C=C(C)C=CC23OC24C3C14
42296200_S2,14.0,CCNOC12C=CC(C)=CC3C4C31C42O
42296300_S2,15.0,CCNC12C=CC(C)=CC3OC14C2C34
42296800_S2,13.0,CCNC1C2C3(O)C=C(C)C=CC3C12O
42297000_S2,12.0,CC1=CC23OC4C2C42OC32C=C1
42297100_S2,14.0,CCNC12C=C(C)C=CC13OOC31CC21
42297300_S2,13.0,CCNC12C=CC(C)=CC13OC21CC31
42297400_S2,11.0,CCN(O)C12C=CC(C)=CC13C1C34OC142
42299100_S2,16.0,CCNC1C2C3C=C(C)C=CC(=O)C12O3
42299400_S2,14.0,CCN1C2C=C(C)C=CC1C13OOC1C23
42299500_S2,12.0,CCNC1C=CC(C)=CC23OC14C2C34O
42299600_S2,16.0,CCN1C2C=C(C)C=CC13OOC31CC21
42301000_S2,13.0,CCN1OC23C4C=CC(C)=CC4C2C13
42301400_S2,13.0,CCNC1C2C3C=C(C)C=CC34OC124
42302800_S2,11.0,CCNC12CC=CC(C)=CCC1C2
42303100_S2,10.0,CCNC12CC=CC(C)=CC3C1C32
42303200_S2,12.0,CCN1C23C=C(C)C=CCC14C2C34
42303300_S2,9.0,CCNC12C(=O)C1CC=C(C)C=CC2O
42304300_S2,12.0,CCN1C2C=CC(C)=CC3(OO)C4C3C241
42304600_S2,13.0,CCN1C23C=CC(C)=CC4(OC5C4C512)O3
42305200_S2,13.0,CCN(O)C12C3C1CC=C(C)C=CC32O
42305300_S2,13.0,CCN1OOC23C=CC(C)=CC4C5C42C513
42306600_S2,8.0,CCNC12C3C45C=C(C)C=CC41OC352
42307500_S2,12.0,CCNC12C3C1C1C=C(C)C=CC132
42313000_S2,13.0,CCN(O)C(=O)C1C2C=C(C)C=CCC21
42313400_S2,11.0,CC1=CC23CC2C3CC=C1
42313700_S2,13.0,CC1C2C3C=CC(C)=CC12O3
42313800_S2,12.0,CCN1C(=O)C2C3C(O)C=CC(C)=CC231
42314000_S2,12.0,O=C1C=CC(C)=CC2C(CO)C12
42314100_S2,14.0,CCNOOC1C=CC(C)=CC2C(C)C12
42314200_S2,14.0,CCN1OC1C1C2C3C=CC(C)=CC21O3
42314700_S2,15.0,CCNCC1C2C(=O)C=CC(C)=CC12O
42315800_S2,11.0,CCN1OC23OC14C=CC(C)=CC21C4C31
42316100_S2,13.0,CCN=C1C=CC(C)=CC2C(C=O)C12
42316700_S2,13.0,CCN(O)OC1C2C=CC(C)=CC3C2C13
42316800_S2,14.0,CCNOC12C=C(C)C=CC3CC1C32
42316900_S2,12.0,CCNC12C=C(C)C=CC3C1C2C31OO1
42317200_S2,15.0,CCNC1C2C3C14C=CC(C)=CC23O4
42318900_S2,16.0,OC12C=C(C)C=CC3=CC1C32
42322400_S2,15.0,CCNCC1C23C=C(C)C=CCC12OO3
42322800_S2,15.0,CCNOC1C=CC(C)=CC23OC12C3C
42323100_S2,14.0,CCN1C2OOC34C(C=C(C)C=CC13)C24
42323400_S2,14.0,CCN1OC23C4C=C(C)C=CC12OCC43
42323900_S2,13.0,CCNOC12C3C=CC(C)=CC1C2C3O
42324300_S2,15.0,CCN1OC23C=CC(C)=CC45C2C4C35O1
42324500_S2,14.0,CCN1C23C=CC(C)=CC14C1C2OC134
42325500_S2,13.0,CCN1OC23C=CC(C)=CC24C2C1OC234
42327200_S2,12.0,CC1=CC23CC2C32OC2C=C1
42327600_S2,15.0,CCN1C2(O)C=CC(C)=CC13C(C)C23O
42328200_S2,14.0,CCNOC1C2C=CC(C)=CC34OC23C14
42328300_S2,12.0,OC12C3C=CC(C)=CC14C3C42
42328400_S2,17.0,CCN1OC23C4C1C21C=CC(C)=CC43O1
42329500_S2,11.0,CCNOC12C3C=CC(C)=CC31C2CO
42329800_S2,12.0,O=CC1C23C=C(C)C=CC24OC143
42330200_S2,13.0,CCNOC12C3CC14C=CC(C)=CC342
42330900_S2,10.0,CCN1C(=O)C2C3(O)C=C(C)C=CCC213
42331300_S2,13.0,CCN1CC2C3C=C(C)C=CC(OO)C321
42331600_S2,12.0,CCNC12C(OO)C=CC(C)=CC1C2C
42331700_S2,12.0,CCN1C23C=C(C)C=CC(O)C12C3C=O
42333300_S2,11.0,CCNC12C3C=C(C)C=CC14OC4C32
42333600_S2,13.0,CCN1C2(O)C3C45C=C(C)C=CC2(O4)C315
42334000_S2,11.0,CCN1C23C=CC(C)=CC45C2C4C153
42334900_S2,8.0,CCNC12C3C=CC(C)=CC31C2C1OO1
42335300_S2,10.0,CCN1OC23C=CC(C)=CC24C(CO)C134
42335900_S2,11.0,CCN1C2(OO)C3C45C=C(C)C=CC24C315
42336800_S2,14.0,CCN1OC12C1C3(O)C=C(C)C=CCC132
42337200_S2,15.0,CCNC1C2C3C=C(C)C=CC(OO)C312
42337500_S2,14.0,OOC1C=CC(C)=CC2C3CC123
42337600_S2,14.0,CCN1OC2C3C14C=C(C)C=CC(O)C234
42337800_S2,17.0,CCN1C2C3C14C=C(C)C=CC1(OO1)C234
42338200_S2,14.0,CCN1C2C=CC(C)=CC13C1C(OO)C213
42338300_S2,13.0,CCN1C2C=CC(C)=CC34C5C13C254
42338700_S2,14.0,CCN1C2(O)C=CC(C)=CC13C1C(O)C123
42339000_S2,14.0,CCN=C1C=CC(C)=CC2(O)C3C(O)C132
42340800_S2,11.0,CCNOC1C2C34C=C(C)C=CC3C124
42341200_S2,12.0,CCNOC1C2C34C=C(C)C=CC3(O)C124
42346900_S2,12.0,CCN(O)C(O)C1CC=C(C)C=CC=C1
42347000_S2,14.0,CCN=C(O)C1C=CC=CC(C)=CC1=O
42347100_S2,13.0,CCNOCC1C=CC=CC(C)=CC1=O
42347500_S2,13.0,CCN(O)OC12C=C(C)C=CC=CC1C2
42348100_S2,14.0,CCN1C2OC13C=C(C)C=CC(O)=CC23
42348200_S2,14.0,CCN1OOC2=CC3C(C=C(C)C=C2)C31
42348600_S2,13.0,CCNC(=O)C1CC=C(C)C=CC(O)=C1
42348700_S2,13.0,CCN1OCC2C=C(O)C=CC(C)=CC21
42349600_S2,12.0,CCNC1=CC(C=O)C(=O)C=C(C)C=C1
42349700_S2,13.0,CCN1C2=CC(C)C1C=C(C)C=C2
42353500_S2,9.0,OCC1C=C2C=CC(C)=CC21
42353600_S2,11.0,CCNOC12C=C(C)C=CC1=CC2CO
42354000_S2,9.0,CCNC1(O)C2C=C3C=CC(C)=CC321
42356300_S2,13.0,CCNC1OC2=CC=CC(C)=CC(O)C12
42356400_S2,14.0,CCN1OC2=CC=CC(C)=CC13OCC23
42356500_S2,9.0,OC12OC3=CC=CC(C)=CC1C32
42356600_S2,12.0,CCN1C23C=C(C)C=CC=C4OC12C43
42357000_S2,12.0,OC1=C(O)C2CC2C=C(C)C=C1
42357300_S2,15.0,CCN1CC2CC=C(C)C=CC1=C2OO
42358100_S2,12.0,OC1C2=C(O)C1CC=C(C)C=C2
42359200_S2,12.0,CC1C2=C3C=CC(C)=CC31O2
42359300_S2,11.0,CCN1C(=O)C2C(O)=C3C=CC(C)=CC321
42360800_S2,14.0,CCN(O)C1C2C3=CC=CC(C)=CC12O3
42361000_S2,14.0,CC1C2C=C(C)C=CC(=C1O)O2
42361100_S2,11.0,OC1=C2C=CC(C)=CC3C(O2)C31
42361700_S2,10.0,CCNC1=C2OC3(O)C(C=C(C)C=C1)C23
42362400_S2,16.0,CC1=CC2OC3=C(C=C1)CC23
42362500_S2,16.0,CCN=C1C=C(C)C=CC2=C(OO)C1C2
42363400_S2,10.0,CC1=CC2C(=C3OCC23)C=C1
42365600_S2,12.0,CCN(O)C1=C2C=CC(C)=CC3(CC13)O2
42365900_S2,10.0,CCNC1=C2C=CC(C)=CC3OC(O2)C31
42367400_S2,12.0,CCN1OC2C=C(C)C=CC3=C1C2C3O
42367500_S2,14.0,CCN1C2=C3C=CC(C)=CC1(OO)C2C3
42368800_S2,8.0,CCNC1=C2C=CC(C)=CC2C1C(=O)O
42368900_S2,10.0,CCNC1=C2C=CC(C)=CC23OOCC13
42369100_S2,6.0,CCNC1=C2C=CC(C)=CC23C(=O)C13
42371400_S2,16.0,CCN1OOC2=C3CC3C1C=C(C)C=C2
42372400_S2,14.0,CCN(O)C1=C2C(=O)C2CC=C(C)C=C1
42372700_S2,12.0,CCNC1=C2C3C(C=C(C)C=C1)C32OO
42376500_S2,15.0,CC1C2C=C(C)C=CC=C21
42376600_S2,13.0,CC1=CC23OCC2C3=CC=C1
42376700_S2,13.0,CCN1OC12OC13C=C(C)C=CC=C1C32
42376800_S2,11.0,CCN1OC(=O)C2C3=CC=CC(C)=CC231
42377000_S2,14.0,CCN(OO)C1C2C3=CC=CC(C)=CC123
42377700_S2,14.0,CCN=C1OC2=C3C(C=C(C)C=C2)C13
42377800_S2,15.0,CCN1C(=O)C2C3=C(O)C=CC(C)=CC231
42377900_S2,13.0,CCN1OC2=C3C4C3(C=C(C)C=C2)C41O
42378300_S2,14.0,CCN(O)C1=C2C(C=C(C)C=C1)C2C=O
42378600_S2,13.0,CCN(O)C1=C2C3C(=O)C32C=C(C)C=C1
42386700_S2,12.0,CC=CC(=CC1OOC1(C)C)C
42386900_S2,10.0,CC=CC(=CC1CC1(C)ONCC)C
42387000_S2,9.0,CC=CC(=CC1(NCC)C(O)C1(C)O)C
42387300_S2,13.0,CCNCC1(C)CC=C(C)C=CCOO1
42387700_S2,15.0,CCN=C1C=C(C)C=CC(=O)OC1(C)C
42387800_S2,13.0,CCNCC=CC(=CC(=O)C(C)(C)O)C
42387900_S2,9.0,CCN1CC=CC(C)=CC2C(=O)C2(C)O1
42388100_S2,13.0,CCN1C2C=CC(C)=CC13OCC3(C)O2
42388200_S2,14.0,CCN1CC(C)(O)C2C=C(C)C=CC1O2
42388400_S2,14.0,CCN1OC(C)(C)CC=C(C)C=CC1=O
42388500_S2,13.0,CCN=CC=CC(=CC(O)C(C)(C)O)C
42389000_S2,14.0,CC12CCC=CC(C)=CC1O2
42389200_S2,11.0,CC12OC13C=C(C)C=CCC32
42389600_S2,15.0,CCN1OC23C=CC(C)=CC1C(C)(C2)O3
42390000_S2,13.0,CCN(O)C12C=CC(C)=CC3C1C3(C)O2
42391400_S2,9.0,CCNC1OC1(C)C1C=C(C)C=CC1
42391500_S2,10.0,CCN(O)C1(C2(C)CO2)C=C(C)C=CC1
42391600_S2,8.0,CC12OC1C21C=C(C)C=CC1
42393000_S2,10.0,CC1(O)C2OC13C=C(C)C=CC23
42394700_S2,8.0,CCNC1=C(C2(C)CO2)C=C(C)C=C1
42395700_S2,13.0,CC=CC(=CC1(O)C(=NCC)C12CO2)C
42395800_S2,11.0,CCNC12C=C(C)C=CCOC1C21CO1
42396200_S2,11.0,CC1=CC2C(CC=C1)C21CO1
42396800_S2,10.0,CCN1OC12C1(C=C(C)C=CC1)C21CO1
42396900_S2,11.0,CCNC1C=CC(C)=CC1C1(C)CO1
42397200_S2,12.0,CCNOC12C=CC(C)=CC13C2C31CO1
42397900_S2,13.0,CC=CC(=CC(=NCC)C(C)(O)CO)C
42398800_S2,13.0,CCN1OC23COC2CC=CC(C)=CC13
42399300_S2,16.0,CCN=C1C=CC(C)=CC23OCC2(C1)O3
42399500_S2,14.0,CCNOC12COC13C=C(C)C=CC=C32
42399600_S2,14.0,CCNC1=C2OCC23OC3C=C(C)C=C1
42400000_S2,12.0,CCNOCC1(C)OC2C=CC(C)=CC21
42400200_S2,9.0,CCNC1C=CC(C)=CC12C1OCC12O
42400500_S2,13.0,CCN1OC2(CO)C3C=C(C)C=CC3C12
42402400_S2,12.0,CCN=C1C=CC(C)=CC1C12COC1O2
42402700_S2,12.0,CCNC1C2=C(C=C(C)C=C2)C12OC2O
42402800_S2,13.0,CC=CC(=CCC1(C=O)OC1=NCC)C
42402900_S2,14.0,CCN1CC=CC(C)=CC1C(C)(O)C=O
42403200_S2,14.0,CCNC12C=C(C)C=CC=C1C2(O)C=O
42403500_S2,14.0,CCN1C2C13C=CC(C)=CC3C2(O)C=O
42403800_S2,14.0,CC=CC(=CCC1(CNCC)OC1=O)C
42404100_S2,8.0,CC=CC(=CCC1(O)CN(CC)C1=O)C
42404600_S2,9.0,CCN1CC23OC2C3C=C(C)C=CCO1
42404700_S2,12.0,CCN1CC2(CC=C(C)C=CC(O)O2)C1
42405000_S2,11.0,CCN1CC2(C)CC=C(C)C=CC1O2
42405500_S2,11.0,CCN1CC2(OO)C3C=C(C)C=CCC312
42405600_S2,11.0,CCNCC12OC3C=CC(C)=CC1OC32
42405700_S2,11.0,CCN1CC23OC2C(O)C=CC(C)=CC13
42405800_S2,13.0,CCN1CC23CC(O)(C=CC(C)=CC12)O3
42406600_S2,13.0,CCN1CC23OOC24C=C(C)C=CC1=C43
42406800_S2,9.0,CCNCC(C)(OO)C1C=C(C)C=CC1
42407200_S2,9.0,CCN1CC2(O)C1C21C=C(C)C=CC1O
42408400_S2,10.0,CCN1CC2(O)C(O)=C3C=CC(C)=CC312
