rmat_tag,distance,largest_cleaned
857903,13.0,CCN(O)C1(O)CC=CC=CC=C1C
857906,13.0,CCN1OC12CC=CC=CC=C2C
857908,11.0,CCNC1(O)CC(O)=CC=CC=C1C
857909,12.0,CCNC12CC(=CC=CC=C1C)OO2
857910,12.0,CCN1OC2=CC=CC=C(C)C1(O)C2
857911,12.0,CCN1OC12CC(O)=CC=CC=C2C
857913,11.0,CCNC12CC(=CC=CC=C1C)O2
857914,12.0,CCN(O)C12CC(=CC=CC=C1C)O2
857916,13.0,CCN1C2=CC=CC=C(C)C1(O)C2
857921,13.0,CCNC1(O)CC=C(O)C=CC=C1C
857924,14.0,CCN1OC12CC=C(O)C=CC=C2C
857928,12.0,CCNC12CC(=C(O)C=CC=C1C)O2
857929,13.0,CCN1OC2=C3CC1(O3)C(C)=CC=C2
857931,15.0,CCN1C2=C3C=CC=C(C)C1(C2)OO3
857939,13.0,CCNC12CC=C(C=CC=C1C)O2
857942,12.0,CCNC12CC(O)=C(C=CC=C1C)O2
857951,13.0,CCN1C2=CCC1(O)C(C)=CC=C2
857956,12.0,CCN1C2=C(O)CC1(O)C(C)=CC=C2
858330,12.0,CC=CC=C(C)C(CC)=NCC
858344,11.0,CC=CC=C(C)C(CCO)=NCC
858345,12.0,CC=CC=C(C)C(CCOO)=NCC
858349,10.0,CC=CC=C(C)C(CC(O)O)=NCC
858350,11.0,CC=CC=C(C)C(CC1OO1)=NCC
858355,10.0,CC=CC=C(C)C(CC=O)=NCC
858357,9.0,CC=CC=C(C)C(CC(=O)O)=NCC
858378,13.0,CCN=C1CCOOCC=CC=C1C
858381,11.0,CCN=C1CC(O)OCC=CC=C1C
858383,11.0,CCN=C(CC=O)C(=CC=CCO)C
858385,10.0,CCN=C1CC(=O)OCC=CC=C1C
858397,12.0,CCN=C(CC=O)C(=CC=CC=O)C
858406,12.0,CCN=C(CCO)C(=CC=CCO)C
858412,12.0,CCN=C1CCOCC=CC=C1C
858425,15.0,CCN=C(CC)C(=CC=CC1OO1)C
858430,13.0,CCN=C1CCOC(O)C=CC=C1C
858432,12.0,CCN=C1CC2OC(C=CC=C1C)O2
858440,14.0,CCN=C1CCOC(=O)C=CC=C1C
858445,13.0,CCN=C(CCO)C(=CC=CC=O)C
858451,15.0,CCN=C(CC)C(=CC=CC(=O)O)C
858502,11.0,CCN=C1CCCC=CC=C1C
858509,10.0,CCN=C1CC(O)CC=CC=C1C
858517,11.0,CCN=C1CC(OO)CC=CC=C1C
858521,9.0,CCN=C1CC(O)(O)CC=CC=C1C
858522,10.0,CCN=C1CC2(CC=CC=C1C)OO2
858525,9.0,CCN=C1CC(=O)CC=CC=C1C
858535,13.0,CCN=C1CCC(OO)C=CC=C1C
858539,11.0,CCN=C1CC2OC2C=CC=C1C
858547,10.0,CCN=C1CC(=O)C(O)C=CC=C1C
858554,13.0,CCN=C1CCC(=O)C=CC=C1C
858558,11.0,CCN=C1CC(=O)C(=O)C=CC=C1C
858561,12.0,CCN=C1CCC(O)C=CC=C1C
858566,11.0,CCN=C1CC(O)C(O)C=CC=C1C
858567,12.0,CCN=C1CC2OOC2C=CC=C1C
858574,10.0,CCN=C1CC2(O)OC2C=CC=C1C
858581,13.0,CCN=C1CCC(O)(O)C=CC=C1C
858582,14.0,CCN=C1CCC2(C=CC=C1C)OO2
858587,12.0,CCN=C1CC2OC2(O)C=CC=C1C
858589,11.0,CCN=C1CC23OC2(C=CC=C1C)O3
858601,12.0,CCN=C1CC(O)C(=O)C=CC=C1C
858647,12.0,CCN=C1CC=CC=CC=C1C
858659,11.0,CCN=C1CC(O)=CC=CC=C1C
858660,12.0,CCN=C1CC(OO)=CC=CC=C1C
858667,13.0,CCN=C1CC=C(O)C=CC=C1C
858668,14.0,CCN=C1CC=C(OO)C=CC=C1C
858675,13.0,CCN=C1CC2=C(C=CC=C1C)OO2
858690,12.0,CCN=C1CC(O)=C(O)C=CC=C1C
859285,11.0,CC=CC=C(C)C1CC1
859309,10.0,CC=CC=C(C)C1CC1O
859310,11.0,CC=CC=C(C)C1CC1OO
859312,12.0,CC=CC=C(C)C1CC1OONCC
859314,11.0,CC=CC=C(C)C1CC1ONCC
859315,12.0,CC=CC=C(C)C1CC1ON(O)CC
859317,9.0,CC=CC=C(C)C1CC1(O)O
859318,10.0,CC=CC=C(C)C1CC12OO2
859320,10.0,CC=CC=C(C)C1CC1(O)ONCC
859321,11.0,CC=CC=C(C)C1CC12ON(CC)O2
859322,9.0,CC=CC=C(C)C1CC1=O
859338,12.0,CC=CC=C(C)C1CC12ON2CC
859344,12.0,CC=CC=C(C)C1CC1(NCC)OO
859345,12.0,CC=CC=C(C)C1CC1(O)N(O)CC
859357,12.0,OCC=CC=C(C)C1CC1
859361,14.0,CCNOOCC=CC=C(C)C1CC1
859362,14.0,CCN(O)OCC=CC=C(C)C1CC1
859365,11.0,CC1=CC=CCOC2CC12
859368,11.0,OCC=CC=C(C)C1CC1O
859369,12.0,CC1=CC=CCOOC2CC12
859370,12.0,CCNOCC=CC=C(C)C1CC1O
859371,12.0,CCNOC1CC1C(=CC=CCO)C
859372,13.0,CCN1OCC=CC=C(C)C2CC2O1
859373,10.0,OC12CC1C(C)=CC=CCO2
859374,11.0,CCNOC12CC1C(C)=CC=CCO2
859375,10.0,O=C1CC1C(=CC=CCO)C
859376,11.0,CCNOCC=CC=C(C)C1CC1=O
859384,12.0,CCNC12CC1C(C)=CC=CCO2
859387,12.0,CCNC1(O)CC1C(=CC=CCO)C
859397,13.0,O=CC=CC=C(C)C1CC1
859400,12.0,O=CC=CC=C(C)C1CC1O
859401,13.0,CCNOC1CC1C(=CC=CC=O)C
859402,11.0,O=CC=CC=C(C)C1CC1=O
859411,13.0,OOCC=CC=C(C)C1CC1
859415,13.0,CCNOCC=CC=C(C)C1CC1
859450,13.0,OC(O)C=CC=C(C)C1CC1
859451,14.0,CC(=CC=CC1OO1)C1CC1
859452,14.0,CCNOC(O)C=CC=C(C)C1CC1
859454,15.0,CCN1OC(C=CC=C(C)C2CC2)O1
859455,12.0,OC1C=CC=C(C)C2CC2O1
859456,13.0,CCNOC1C=CC=C(C)C2CC2O1
859459,11.0,CC1=CC=CC2OC3(CC13)O2
859474,15.0,CCNOC(=O)C=CC=C(C)C1CC1
859494,14.0,O=C(O)C=CC=C(C)C1CC1
859496,13.0,O=C1C=CC=C(C)C2CC2O1
859505,12.0,CCNCC=CC=C(C)C1CC1
859508,13.0,CCN(O)CC=CC=C(C)C1CC1
859509,14.0,CCN(CC=CC=C(C)C1CC1)OO
859517,12.0,CCNCC=CC=C(C)C1CC1OO
859519,12.0,CCN(O)CC=CC=C(C)C1CC1O
859526,11.0,CCNCC=CC=C(C)C1CC1O
859529,13.0,CCN1CC=CC=C(C)C2CC2OO1
859531,12.0,CCN1CC=CC=C(C)C2CC2O1
859533,10.0,CCNCC=CC=C(C)C1CC1(O)O
859534,11.0,CCNCC=CC=C(C)C1CC12OO2
859536,11.0,CCN1CC=CC=C(C)C2CC2(O)O1
859538,10.0,CCNCC=CC=C(C)C1CC1=O
859539,11.0,CCN(O)CC=CC=C(C)C1CC1=O
859548,12.0,CCN1CC=CC=C(C)C2CC21O
859561,13.0,CCNC(O)C=CC=C(C)C1CC1
859568,12.0,CCNC1C=CC=C(C)C2CC2O1
859569,13.0,CCN(O)C1C=CC=C(C)C2CC2O1
859571,12.0,CCNC(O)C=CC=C(C)C1CC1O
859572,13.0,CCNC1C=CC=C(C)C2CC2OO1
859573,13.0,CCN1OC1C=CC=C(C)C1CC1O
859574,13.0,CCN1OC2CC2C(C)=CC=CC1O
859577,12.0,CCN1OC23CC2C(C)=CC=CC1O3
859578,11.0,CCNC(O)C=CC=C(C)C1CC1=O
859579,12.0,CCN1OC1C=CC=C(C)C1CC1=O
859594,15.0,CCN(O)C(=O)C=CC=C(C)C1CC1
859596,13.0,CCNC(=O)C=CC=C(C)C1CC1O
859598,12.0,CCNC(=O)C=CC=C(C)C1CC1=O
859605,14.0,CCNC(C=CC=C(C)C1CC1)OO
859606,14.0,CCN(O)C(O)C=CC=C(C)C1CC1
859607,15.0,CCN1OOC1C=CC=C(C)C1CC1
859609,14.0,CCN1OC1C=CC=C(C)C1CC1
859621,11.0,CCNC1C=CC=C(C)C2CC2(O)O1
859636,14.0,CCNC(O)(O)C=CC=C(C)C1CC1
859637,15.0,CCNC1(C=CC=C(C)C2CC2)OO1
859639,15.0,CCN1OC1(O)C=CC=C(C)C1CC1
859643,13.0,CCNC1(O)C=CC=C(C)C2CC2O1
859644,14.0,CCN1OC12C=CC=C(C)C1CC1O2
859645,12.0,CCNC12C=CC=C(C)C3CC3(O1)O2
859663,14.0,CCNC(=O)C=CC=C(C)C1CC1
859667,14.0,CCN1OC2CC2C(C)=CC=CC1=O
859681,13.0,CCN=CC=CC=C(C)C1CC1
859688,12.0,CCN=CC=CC=C(C)C1CC1O
859689,13.0,CCN=CC=CC=C(C)C1CC1OO
859700,11.0,CCN=CC=CC=C(C)C1CC1(O)O
859701,12.0,CCN=CC=CC=C(C)C1CC12OO2
859704,11.0,CCN=CC=CC=C(C)C1CC1=O
859713,14.0,CCN=C(O)C=CC=C(C)C1CC1
859714,15.0,CCN=C(C=CC=C(C)C1CC1)OO
859721,14.0,CCN=C1C=CC=C(C)C2CC2OO1
859724,12.0,CCN=C1C=CC=C(C)C2CC2(O)O1
859726,12.0,CCN=C(O)C=CC=C(C)C1CC1=O
859745,13.0,CCN=C(O)C=CC=C(C)C1CC1O
859751,13.0,CCN=C1C=CC=C(C)C2CC2O1
859805,10.0,CC1=CC=CCC2CC12
859818,9.0,OC12CC=CC=C(C)C1C2
859819,10.0,OOC12CC=CC=C(C)C1C2
859822,11.0,CCNOOC12CC=CC=C(C)C1C2
859823,11.0,CCN(O)OC12CC=CC=C(C)C1C2
859831,10.0,CCNOC12CC=CC=C(C)C1C2
859834,11.0,CCNC12CC=CC=C(C)C1C2
859838,13.0,CCN(OO)C12CC=CC=C(C)C1C2
859849,13.0,CCNOOC1C=CC=C(C)C2CC12
859850,13.0,CCN(O)OC1C=CC=C(C)C2CC12
859853,10.0,CC1=CC=CC2OC23CC13
859856,10.0,OC1C=CC=C(C)C2CC12O
859862,13.0,CCNC12CC1C(C)=CC=CC2OO
859863,13.0,CCN1OC2C=CC=C(C)C3CC231
859864,13.0,CCN(O)C12CC1C(C)=CC=CC2O
859871,11.0,O=C1C=CC=C(C)C2CC12O
859876,11.0,OC1C=CC=C(C)C2CC12
859877,12.0,OOC1C=CC=C(C)C2CC12
859881,12.0,CCNOC1C=CC=C(C)C2CC12
859885,11.0,CC1=CC=CC2OOC23CC13
859886,11.0,CCNOC12CC1C(C)=CC=CC2O
859887,11.0,CCNOC1C=CC=C(C)C2CC12O
859888,12.0,CCN1OC2C=CC=C(C)C3CC23O1
859899,12.0,OC1(O)C=CC=C(C)C2CC21
859900,13.0,CC1=CC=CC2(OO2)C2CC12
859902,13.0,CCNOC1(O)C=CC=C(C)C2CC21
859903,14.0,CCN1OC2(C=CC=C(C)C3CC32)O1
859904,11.0,OC12C=CC=C(C)C3CC31O2
859905,12.0,CCNOC12C=CC=C(C)C3CC31O2
859908,13.0,CCNC12CC1C(C)=CC=CC2(O)O
859918,12.0,O=C1C=CC=C(C)C2CC12
859922,12.0,CCNOC12CC1C(C)=CC=CC2=O
859923,13.0,CCNC12CC1C(C)=CC=CC2=O
859931,11.0,CCNC1C=CC=C(C)C2CC12
859934,12.0,CCN(O)C1C=CC=C(C)C2CC21
859935,13.0,CCN(OO)C1C=CC=C(C)C2CC21
859943,11.0,CCNC1C=CC=C(C)C2CC12OO
859944,11.0,CCN1OC23CC2C(C)=CC=CC13
859945,11.0,CCN(O)C1C=CC=C(C)C2CC21O
859946,12.0,CCN1OOC23CC2C(C)=CC=CC13
859949,10.0,CCNC1C=CC=C(C)C2CC12O
859963,12.0,CCNC1(O)C=CC=C(C)C2CC21
859965,13.0,CCN1OC12C=CC=C(C)C1CC12
859970,11.0,CCNC12C=CC=C(C)C3CC31O2
859971,12.0,CCN(O)C12C=CC=C(C)C3CC31O2
859973,11.0,CCNC1(O)C=CC=C(C)C2CC21O
859974,12.0,CCNC12C=CC=C(C)C3CC31OO2
859975,12.0,CCN1OC12C=CC=C(C)C1CC12O
859976,12.0,CCN1OC23CC2C(C)=CC=CC13O
859978,13.0,CCN1C2(O)C=CC=C(C)C3CC312
859991,13.0,CCNC1(OO)C=CC=C(C)C2CC21
859992,13.0,CCN(O)C1(O)C=CC=C(C)C2CC21
859993,14.0,CCN1OOC12C=CC=C(C)C1CC12
860030,12.0,CCN=C1C=CC=C(C)C2CC12
860038,12.0,CCN=C1C=CC=C(C)C2CC12OO
860042,11.0,CCN=C1C=CC=C(C)C2CC12O
860083,11.0,CC1=CC=CC=C2CC12
860096,12.0,OC1=C2CC2C(C)=CC=C1
860098,13.0,CCNOC1=C2CC2C(C)=CC=C1
860100,14.0,CCNOOC1=C2CC2C(C)=CC=C1
860108,13.0,OOC1=C2CC2C(C)=CC=C1
860113,14.0,CCN(O)OC1=C2CC2C(C)=CC=C1
860123,12.0,CCNC1=C2CC2C(C)=CC=C1
860126,13.0,CCN(O)C1=C2CC2C(C)=CC=C1
860127,14.0,CCN(OO)C1=C2CC2C(C)=CC=C1
860155,12.0,CC=CC=C(C)C1(O)CC1
860156,13.0,CC=CC=C(C)C1(OO)CC1
860157,13.0,CC=CC=C(C)C1(ONCC)CC1
860163,11.0,CC=CC=C(C)C12CC1O2
860166,11.0,CC=CC=C(C)C1(O)CC1O
860167,12.0,CC=CC=C(C)C12CC1OO2
860168,12.0,CC=CC=C(C)C1(ONCC)CC1O
860169,12.0,CC=CC=C(C)C1(O)CC1ONCC
860170,13.0,CC=CC=C(C)C12CC1ON(CC)O2
860172,11.0,CC=CC=C(C)C12CC1(ONCC)O2
860173,10.0,CC=CC=C(C)C1(O)CC1=O
860174,11.0,CC=CC=C(C)C1(ONCC)CC1=O
860182,12.0,CC=CC=C(C)C12CC1(NCC)O2
860185,12.0,CC=CC=C(C)C1(O)CC1(O)NCC
860195,13.0,CC1=CC=CCOC12CC2
860198,12.0,OC1CC12OCC=CC=C2C
860200,11.0,O=C1CC12OCC=CC=C2C
860212,15.0,CCN1OCC=CC=C(C)C2(CC2)O1
860213,12.0,OCC=CC=C(C)C12CC1O2
860215,12.0,OC12CC1OCC=CC=C2C
860217,11.0,CC1=CC=CCOC23CC12O3
860240,15.0,CCNOC1(C(=CC=CC=O)C)CC1
860241,13.0,O=CC=CC=C(C)C12CC1O2
860260,12.0,CCNCC=CC=C(C)C1(O)CC1O
860267,11.0,CCNCC=CC=C(C)C1(O)CC1=O
860268,12.0,CCN1CC=CC=C(C)C2(CC2=O)O1
860282,14.0,CCNC1C=CC=C(C)C2(CC2)O1
860283,15.0,CCN(O)C1C=CC=C(C)C2(CC2)O1
860286,14.0,CCN1OC2CC23OC1C=CC=C3C
860287,12.0,CCNC1C=CC=C(C)C2(CC2=O)O1
860295,15.0,CCN1OC2(CC2)C(C)=CC=CC1O
860298,13.0,CCNC(O)C=CC=C(C)C12CC1O2
860300,13.0,CCNC1C=CC=C(C)C2(O)CC2O1
860315,14.0,CCNC12C=CC=C(C)C3(CC3O1)O2
860322,14.0,CCNC(=O)C=CC=C(C)C12CC1O2
860330,14.0,CCN=CC=CC=C(C)C1(O)CC1
860335,13.0,CCN=CC=CC=C(C)C12CC1O2
860337,13.0,CCN=CC=CC=C(C)C1(O)CC1O
860338,14.0,CCN=CC=CC=C(C)C12CC1OO2
860341,12.0,CCN=CC=CC=C(C)C12CC1(O)O2
860343,12.0,CCN=CC=CC=C(C)C1(O)CC1=O
860352,14.0,CCN=C1C=CC=C(C)C2(CC2O)O1
860354,13.0,CCN=C1C=CC=C(C)C2(CC2=O)O1
860361,14.0,CCN=C(O)C=CC=C(C)C12CC1O2
860363,14.0,CCN=C1C=CC=C(C)C2(O)CC2O1
860365,13.0,CCN=C1C=CC=C(C)C23CC2(O1)O3
860396,12.0,OOC12CC1CC=CC=C2C
860397,12.0,CCNOC12CC1CC=CC=C2C
860399,13.0,CCNOOC12CC1CC=CC=C2C
860400,13.0,CCN(O)OC12CC1CC=CC=C2C
860403,10.0,CC1=CC=CCC23CC12O3
860406,10.0,OC12CC=CC=C(C)C1(O)C2
860410,12.0,CCN1OC23CC=CC=C(C)C2(C3)O1
860412,13.0,CCNC12CC=CC=C(C)C1(OO)C2
860413,13.0,CCN1OC23CC12CC=CC=C3C
860414,13.0,CCN(O)C12CC=CC=C(C)C1(O)C2
860418,12.0,CC1=CC=CC2OC13CC23
860422,12.0,CCNOC12CC13OC2C=CC=C3C
860423,13.0,CCNC12CC13OC2C=CC=C3C
860426,12.0,OC1C=CC=C(C)C2(O)CC12
860427,13.0,CC1=CC=CC2OOC13CC23
860428,13.0,CCNOC12CC1C(O)C=CC=C2C
860429,13.0,CCNOC1C=CC=C(C)C2(O)CC12
860430,14.0,CCN1OC2C=CC=C(C)C3(CC23)O1
860432,12.0,CCNOC1C=CC=C(C)C23CC12O3
860434,12.0,CCNOC12CC13OC3C=CC=C2C
860435,13.0,CCNC12CC1(O)C(C)=CC=CC2O
860440,13.0,OC12C=CC=C(C)C3(CC13)O2
860441,14.0,CCNOC12C=CC=C(C)C3(CC13)O2
860442,12.0,CC1=CC=CC23OC14CC24O3
860444,15.0,CCN1OC23C=CC=C(C)C4(CC124)O3
860445,13.0,O=C1C=CC=C(C)C2(O)CC12
860446,14.0,CCNOC12CC1C(=O)C=CC=C2C
860447,12.0,O=C1C=CC=C(C)C23CC12O3
860452,12.0,CCNC1C=CC=C(C)C2(O)CC12
860453,13.0,CCNC1C=CC=C(C)C2(OO)CC12
860454,13.0,CCN1OC23CC2C1C=CC=C3C
860455,13.0,CCN(O)C1C=CC=C(C)C2(O)CC12
860456,14.0,CCN1OOC23CC2C1C=CC=C3C
860460,12.0,CCN(O)C1C=CC=C(C)C23CC12O3
860463,12.0,CCNC1C=CC=C(C)C23CC12OO3
860464,12.0,CCN1OC23CC2(O)C1C=CC=C3C
860465,12.0,CCN1OC23CC2(O)C(C)=CC=CC13
860467,13.0,CCN1C2C=CC=C(C)C3(O)CC213
860472,13.0,CCNC12C=CC=C(C)C3(CC13)O2
860473,14.0,CCN(O)C12C=CC=C(C)C3(CC31)O2
860476,13.0,CCN1OC23CC24OC13C=CC=C4C
860479,13.0,CCNC1(O)C=CC=C(C)C2(O)CC12
860480,14.0,CCNC12C=CC=C(C)C3(CC13)OO2
860481,14.0,CCN1OC23CC2C1(O)C=CC=C3C
860482,14.0,CCN1OC12C=CC=C(C)C1(O)CC12
860485,13.0,CCN1OC12C=CC=C(C)C13CC12O3
860487,13.0,CCN1OC23CC24OC14C=CC=C3C
860489,15.0,CCN1C23C=CC=C(C)C4(CC142)OO3
860502,13.0,CCN=C1C=CC=C(C)C2(O)CC12
860503,14.0,CCN=C1C=CC=C(C)C2(OO)CC12
860510,13.0,CCN=C1C=CC=C(C)C23CC12OO3
860536,13.0,OOC12CC1=CC=CC=C2C
860539,14.0,CCNOOC12CC1=CC=CC=C2C
860540,14.0,CCN(O)OC12CC1=CC=CC=C2C
860546,13.0,OC1=C2CC2(O)C(C)=CC=C1
860547,14.0,CC1=CC=CC2=C3CC13OO2
860548,14.0,CCNOC12CC1=C(O)C=CC=C2C
860549,14.0,CCNOC1=C2CC2(O)C(C)=CC=C1
860556,14.0,CCNC1=C2CC2(OO)C(C)=CC=C1
860557,14.0,CCN1OC23CC2=C1C=CC=C3C
860558,14.0,CCN(O)C1=C2CC2(O)C(C)=CC=C1
860559,15.0,CCN1OOC23CC2=C1C=CC=C3C
860695,14.0,CC=CC=C(C)C1(OONCC)CC1
860698,14.0,CC=CC=C(C)C1(ON(O)CC)CC1
860710,10.0,CC=CC=C(C)C12CC1(O)O2
860732,13.0,OCC=CC=C(C)C1(O)CC1
860733,14.0,CC1=CC=CCOOC12CC2
860734,14.0,CCNOCC=CC=C(C)C1(O)CC1
860735,14.0,CCNOC1(C(=CC=CCO)C)CC1
860738,13.0,CCNOC12CC1OCC=CC=C2C
860740,13.0,CCNOCC=CC=C(C)C12CC1O2
860755,14.0,O=CC=CC=C(C)C1(O)CC1
860767,13.0,CCNOC1CC12OCC=CC=C2C
860776,14.0,OC1C=CC=C(C)C2(CC2)O1
860777,15.0,CCNOC1C=CC=C(C)C2(CC2)O1
860778,13.0,CC1=CC=CC2OC3CC13O2
860784,15.0,O=C1C=CC=C(C)C2(CC2)O1
860787,13.0,CCNCC=CC=C(C)C1(O)CC1
860788,14.0,CCNCC=CC=C(C)C1(OO)CC1
860789,14.0,CCN(O)CC=CC=C(C)C1(O)CC1
860790,15.0,CCN1CC=CC=C(C)C2(CC2)OO1
860792,14.0,CCN1CC=CC=C(C)C2(CC2)O1
860795,13.0,CCNCC=CC=C(C)C12CC1OO2
860796,13.0,CCN1CC=CC=C(C)C2(O)CC2O1
860797,13.0,CCN1CC=CC=C(C)C2(CC2O)O1
860801,12.0,CCNCC=CC=C(C)C12CC1O2
860802,13.0,CCN(O)CC=CC=C(C)C12CC1O2
860804,11.0,CCNCC=CC=C(C)C12CC1(O)O2
860805,12.0,CCN1CC=CC=C(C)C23CC2(O1)O3
860819,14.0,CCNC(O)C=CC=C(C)C1(O)CC1
860820,15.0,CCNC1C=CC=C(C)C2(CC2)OO1
860821,15.0,CCN1OC1C=CC=C(C)C1(O)CC1
860825,14.0,CCN1OC23CC2OC1C=CC=C3C
860827,14.0,CCN1OC1C=CC=C(C)C12CC1O2
860828,12.0,CCNC1C=CC=C(C)C23CC2(O1)O3
860839,15.0,CCNC(=O)C=CC=C(C)C1(O)CC1
860840,16.0,CCN1OC2(CC2)C(C)=CC=CC1=O
860844,15.0,CCN1C(=O)C=CC=C(C)C23CC12O3
860849,13.0,CCNC1C=CC=C(C)C2(CC2O)O1
860857,15.0,CCNC1(O)C=CC=C(C)C2(CC2)O1
860858,16.0,CCN1OC12C=CC=C(C)C1(CC1)O2
860862,15.0,CCN1C23C=CC=C(C)C4(CC14O2)O3
860868,15.0,CCN=CC=CC=C(C)C1(OO)CC1
860887,15.0,CCN=C(O)C=CC=C(C)C1(O)CC1
860888,16.0,CCN=C1C=CC=C(C)C2(CC2)OO1
860905,15.0,CCN=C1C=CC=C(C)C2(CC2)O1
860932,11.0,OC12CC1CC=CC=C2C
860941,11.0,CC1=CC=CCC23CC12OO3
860942,11.0,CCNOC12CC=CC=C(C)C1(O)C2
860943,11.0,CCNOC12CC1(O)CC=CC=C2C
860960,11.0,OC12CC13OC3C=CC=C2C
860962,11.0,OC1C=CC=C(C)C23CC12O3
860973,15.0,CCN1OC23CC12C(=O)C=CC=C3C
860977,11.0,OC12CC13OC2C=CC=C3C
860996,11.0,CCNC1C=CC=C(C)C2(O)CC12O
861001,11.0,CCNC1C=CC=C(C)C23CC12O3
861014,12.0,CCNC12C=CC=C(C)C3(O)CC13O2
861016,12.0,CCNC1(O)C=CC=C(C)C23CC12O3
861030,12.0,CCNC12C=CC=C(C)C3(CC13O)O2
861044,12.0,CCN=C1C=CC=C(C)C2(O)CC12O
861048,12.0,CCN=C1C=CC=C(C)C23CC12O3
861072,12.0,OC12CC1=CC=CC=C2C
861077,13.0,CCNOC12CC1=CC=CC=C2C
861084,15.0,CCN1OC2=C3CC3(O1)C(C)=CC=C2
861092,13.0,CCNC1=C2CC2(O)C(C)=CC=C1
861438,12.0,CC=CC=C(C)C1(NCC)CC1
861441,13.0,CC=CC=C(C)C1(N(O)CC)CC1
861445,14.0,CC=CC=C(C)C1(N(CC)OO)CC1
861449,11.0,CC=CC=C(C)C1(NCC)CC1O
861450,12.0,CC=CC=C(C)C1(NCC)CC1OO
861451,12.0,CC=CC=C(C)C12CC1ON2CC
861452,12.0,CC=CC=C(C)C1(N(O)CC)CC1O
861453,13.0,CC=CC=C(C)C12CC1OON2CC
861466,10.0,CC=CC=C(C)C1(NCC)CC1(O)O
861467,11.0,CC=CC=C(C)C1(NCC)CC12OO2
861469,11.0,CC=CC=C(C)C12CC1(O)ON2CC
861471,10.0,CC=CC=C(C)C1(NCC)CC1=O
861472,11.0,CC=CC=C(C)C1(N(O)CC)CC1=O
861481,12.0,CC=CC=C(C)C12CC1(O)N2CC
861495,14.0,CCNC1(C(=CC=CCOO)C)CC1
861496,14.0,CCN1OCC=CC=C(C)C12CC2
861497,14.0,CCN(O)C1(C(=CC=CCO)C)CC1
861498,15.0,CCN1OOCC=CC=C(C)C12CC2
861502,13.0,CCN(O)C12CC1OCC=CC=C2C
861504,12.0,CCNC1(C(=CC=CCO)C)CC1O
861511,11.0,CCNC1(C(=CC=CCO)C)CC1=O
861512,12.0,CCN1OCC=CC=C(C)C12CC2=O
861529,13.0,CCNC1(C(=CC=CC=O)C)CC1O
861530,14.0,CCN1OC2CC21C(=CC=CC=O)C
861531,12.0,CCNC1(C(=CC=CC=O)C)CC1=O
861537,13.0,CCNC1(C(=CC=CCO)C)CC1
861545,13.0,CCNC12CC1OOCC=CC=C2C
861546,13.0,CCN1OC2CC21C(=CC=CCO)C
861547,13.0,CCN1OCC=CC=C(C)C12CC2O
861551,12.0,CCNC12CC1OCC=CC=C2C
861554,11.0,CCNC12CC1(O)OCC=CC=C2C
861555,12.0,CCN1OC23CC12C(C)=CC=CCO3
861561,13.0,CCN1C2(O)CC12C(=CC=CCO)C
861562,14.0,CCN1C23CC12C(C)=CC=CCOO3
861565,13.0,CCN1C23CC12C(C)=CC=CCO3
861569,14.0,CCNC1(C(=CC=CC(O)O)C)CC1
861570,15.0,CCNC1(C(=CC=CC2OO2)C)CC1
861572,15.0,CCN1OC(O)C=CC=C(C)C12CC2
861575,14.0,CCN1OC2C=CC=C(C)C13CC3O2
861576,13.0,CCNC12CC1OC(O)C=CC=C2C
861578,12.0,CCNC12CC13OC(C=CC=C2C)O3
861585,14.0,CCN1C23CC12C(C)=CC=CC(O)O3
861596,14.0,CCNC1(C(=CC=CC=O)C)CC1
861597,15.0,CCN(O)C1(C(=CC=CC=O)C)CC1
861604,14.0,CCN1C2(O)CC12C(=CC=CC=O)C
861607,15.0,CCNC1(C(=CC=CC(=O)O)C)CC1
861608,16.0,CCN1OC(=O)C=CC=C(C)C12CC2
861609,14.0,CCNC12CC1OC(=O)C=CC=C2C
861612,15.0,CCN1C23CC12C(C)=CC=CC(=O)O3
861617,13.0,CCN1CC=CC=C(C)C12CC2
861625,13.0,CCN1CC=CC=C(C)C12CC2OO
861631,12.0,CCN1CC=CC=C(C)C12CC2O
861636,11.0,CCN1CC=CC=C(C)C12CC2(O)O
861637,12.0,CCN1CC=CC=C(C)C12CC21OO1
861640,11.0,CCN1CC=CC=C(C)C12CC2=O
861654,13.0,CCN1C2C=CC=C(C)C13CC3O2
861656,13.0,CCN1C(O)C=CC=C(C)C12CC2O
861662,12.0,CCN1C(O)C=CC=C(C)C12CC2=O
861673,13.0,CCN1C(=O)C=CC=C(C)C12CC2=O
861676,14.0,CCN1C(O)C=CC=C(C)C12CC2
861677,15.0,CCN1C(OO)C=CC=C(C)C12CC2
861682,14.0,CCN1C2C=CC=C(C)C13CC3OO2
861689,12.0,CCN1C2C=CC=C(C)C13CC3(O)O2
861696,15.0,CCN1C(O)(O)C=CC=C(C)C12CC2
861697,16.0,CCN1C2(C=CC=C(C)C13CC3)OO2
861702,14.0,CCN1C2(O)C=CC=C(C)C13CC3O2
861704,13.0,CCN1C23C=CC=C(C)C14CC4(O2)O3
861714,15.0,CCN1C(=O)C=CC=C(C)C12CC2
861716,14.0,CCN1C(=O)C=CC=C(C)C12CC2O
861762,11.0,CCNC12CC1CC=CC=C2C
861766,13.0,CCN(OO)C12CC1CC=CC=C2C
